Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Islands;Total matches;683
09/02/2025;14:00 UTC;[Age of Empires II];AoE Leagues: Season #12 [AoELeagues/12];Islands [Islands];1v1;NeoZz [NeoZz] [France] [France] [Italians] [Italians];>;Faneth [Dravidians] [Dravidians] [Netherlands] [Netherlands] [Faneth (page does not exist)];;Italians;Dravidians;Italians;FALSE;;;;;;Islands;;
05/02/2025;18:00 UTC;[Age of Empires II];AoE Leagues: Season #12 [AoELeagues/12];Islands [Islands];1v1;Monoz [Monoz] [Argentina] [Argentina] [Koreans] [Koreans];>;Benanji [Italians] [Italians] [Germany] [Germany] [Benanji (page does not exist)];;Koreans;Italians;Koreans;FALSE;;;;;;Islands;;
04/02/2025;;[Age of Empires II];AoE Leagues: Season #12 [AoELeagues/12];Islands [Islands];1v1;Mastyjames [Mastyjames (page does not exist)] [United States] [United States] [Khmer] [Khmer];<;Monoz [Armenians] [Armenians] [Argentina] [Argentina] [Monoz];;Khmer;Armenians;Armenians;FALSE;;;;;;Islands;;
02/02/2025;15:00 UTC;[Age of Empires II];AoE Leagues: Season #12 [AoELeagues/12];Islands [Islands];1v1;El_Matador [El Matador] [Germany] [Germany] [Armenians] [Armenians];<;NeoZz [Armenians] [Armenians] [France] [France] [NeoZz];;Armenians;Armenians;Armenians;TRUE;;;;;;Islands;;
31/01/2025;13:00 UTC;[Age of Empires II];Holly Jolly Christmas Cup 2 [Holly Jolly Christmas Cup/2];Islands [Islands];1v1;FreakinAndy [FreakinAndy] [Austria] [Austria] [Italians] [Italians];>;AntagonisT [Armenians] [Armenians] [Russia] [Russia] [IAnTaGoNiStI];;Italians;Armenians;Italians;FALSE;;;;;;Islands;;
25/01/2025;14:45 UTC;[Age of Empires II];AoE Leagues: Season #12 [AoELeagues/12];Islands [Islands];1v1;NeoZz [NeoZz] [France] [France] [Armenians] [Armenians];>;OLADUSHEK [Japanese] [Japanese] [Belarus] [Belarus] [OLADUSHEK];;Armenians;Japanese;Armenians;FALSE;;;;;;Islands;;
11/01/2025;15:00 UTC;[Age of Empires II];AoE Leagues: Season #12 [AoELeagues/12];Islands [Islands];1v1;Matze [Matze] [Germany] [Germany] [Mongols] [Mongols];>;Monoz [Italians] [Italians] [Argentina] [Argentina] [Monoz];;Mongols;Italians;Mongols;FALSE;;;;;;Islands;;
11/12/2024;21:30 UTC;[Age of Empires II];Liga Española AoE2 T9: Paladin Division [Liga Española AoE2/9];Islands [Islands];1v1;PoXoLo [PoXoLo] [Spain] [Spain] [Dravidians] [Dravidians];>;Moneimon [Vikings] [Vikings] [Spain] [Spain] [Moneimon];(G5) [Watch VOD] [Watch VOD];Dravidians;Vikings;Dravidians;FALSE;;;;;;Islands;;
11/12/2024;01:00 UTC;[Age of Empires II];Founders Legacy Cup [Founders Legacy Cup];Islands [Islands];1v1;Mica [Mica] [Argentina] [Argentina] [Vikings] [Vikings];<;MrOsoVC8 [Byzantines] [Byzantines] [Mexico] [Mexico] [MrOsoVC8];;Vikings;Byzantines;Byzantines;FALSE;;;;;;Islands;;
09/12/2024;09:50 UTC;[Age of Empires II];Holly Jolly Christmas Cup 2 [Holly Jolly Christmas Cup/2];Islands [Islands];1v1;m0re [M0re] [Spain] [Spain] [Byzantines] [Byzantines];<;FreakinAndy [Dravidians] [Dravidians] [Austria] [Austria] [FreakinAndy];;Byzantines;Dravidians;Dravidians;FALSE;;;;;;Islands;;
08/12/2024;22:10 UTC;[Age of Empires II];Liga Española AoE2 T9: Paladin Division [Liga Española AoE2/9];Islands [Islands];1v1;ReyO [ReyO] [Spain] [Spain] [Dravidians] [Dravidians];<;Pume [Malay] [Malay] [Spain] [Spain] [Pume];(G1) [Watch VOD] [Watch VOD];Dravidians;Malay;Malay;FALSE;;;;;;Islands;;
28/11/2024;15:00 UTC;[Age of Empires II];Holly Jolly Christmas Cup 2 [Holly Jolly Christmas Cup/2];Islands [Islands];1v1;Nili [Nili] [Germany] [Germany] [Dravidians] [Dravidians];>;m0re [Bengalis] [Bengalis] [Spain] [Spain] [M0re];;Dravidians;Bengalis;Dravidians;FALSE;;;;;;Islands;;
21/11/2024;18:15 UTC;[Age of Empires II];Holly Jolly Christmas Cup 2 [Holly Jolly Christmas Cup/2];Islands [Islands];1v1;The Illusionist [The Illusionist] [Slovakia] [Slovakia] [Mongols] [Mongols];<;Nili [Dravidians] [Dravidians] [Germany] [Germany] [Nili];;Mongols;Dravidians;Dravidians;FALSE;;;;;;Islands;;
18/11/2024;23:00 UTC;[Age of Empires II];Founders Legacy Cup [Founders Legacy Cup];Islands [Islands];1v1;Mica [Mica] [Argentina] [Argentina] [Vikings] [Vikings];>;Chanchilaru [Britons] [Britons] [Chile] [Chile] [Chanchilaru];;Vikings;Britons;Vikings;FALSE;;;;;;Islands;;
16/11/2024;00:30 UTC;[Age of Empires II];Founders Legacy Cup [Founders Legacy Cup];Islands [Islands];1v1;Eskabe [Eskabe] [Argentina] [Argentina] [Koreans] [Koreans];>;Tatengue [Japanese] [Japanese] [Argentina] [Argentina] [Tatengue];;Koreans;Japanese;Koreans;FALSE;;;;;;Islands;;
15/11/2024;14:30 UTC;[Age of Empires II];Holly Jolly Christmas Cup 2 [Holly Jolly Christmas Cup/2];Islands [Islands];1v1;Nili [Nili] [Germany] [Germany] [Dravidians] [Dravidians];>;AntagonisT [Italians] [Italians] [Russia] [Russia] [IAnTaGoNiStI];;Dravidians;Italians;Dravidians;FALSE;;;;;;Islands;;
14/11/2024;20:20 UTC;[Age of Empires II];Holly Jolly Christmas Cup 2 [Holly Jolly Christmas Cup/2];Islands [Islands];1v1;The Illusionist [The Illusionist] [Slovakia] [Slovakia] [Malay] [Malay];>;Uzzi [Dravidians] [Dravidians] [Mexico] [Mexico] [Uzzi];;Malay;Dravidians;Malay;FALSE;;;;;;Islands;;
10/11/2024;18:00 UTC;[Age of Empires II];Holly Jolly Christmas Cup 2 [Holly Jolly Christmas Cup/2];Islands [Islands];1v1;Masha [MrOsoVC8] [Mexico] [Mexico] [Berbers] [Berbers];<;m0re [Byzantines] [Byzantines] [Spain] [Spain] [M0re];;Berbers;Byzantines;Byzantines;FALSE;;;;;;Islands;;
09/10/2024;;[Age of Empires II];Liga Española AoE2 T9: Paladin Division [Liga Española AoE2/9];Islands [Islands];1v1;PoXoLo [PoXoLo] [Spain] [Spain] [Armenians] [Armenians];>;m0re [Persians] [Persians] [Spain] [Spain] [M0re];(G3) [Watch VOD] [Watch VOD];Armenians;Persians;Armenians;FALSE;;;;;;Islands;;
30/09/2024;18:00 UTC;[Age of Empires II];AoE Leagues: Season #11 [AoELeagues/11];Islands [Islands];1v1;OLADUSHEK [OLADUSHEK] [Belarus] [Belarus] [Persians] [Persians];>;Monoz [Armenians] [Armenians] [Argentina] [Argentina] [Monoz];;Persians;Armenians;Persians;FALSE;;;;;;Islands;;
30/09/2024;15:00 UTC;[Age of Empires II];AoE Leagues: Season #11 [AoELeagues/11];Islands [Islands];1v1;Monoz [Monoz] [Argentina] [Argentina] [Armenians] [Armenians];>;shiXo.# [Saracens] [Saracens] [Germany] [Germany] [ShiXo.];;Armenians;Saracens;Armenians;FALSE;;;;;;Islands;;
19/09/2024;14:00 UTC;[Age of Empires II];AoE Leagues: Season #11 [AoELeagues/11];Islands [Islands];1v1;Monoz [Monoz] [Argentina] [Argentina] [Dravidians] [Dravidians];>;Lamo [Armenians] [Armenians] [Latvia] [Latvia] [Lamo];;Dravidians;Armenians;Dravidians;FALSE;;;;;;Islands;;
13/05/2024;10:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;Yo [Yo] [China] [China] [Italians] [Italians];<;DauT [Armenians] [Armenians] [Serbia] [Serbia] [DauT];;Italians;Armenians;Armenians;FALSE;;;;;;Islands;;
06/05/2024;15:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;Sitaux [Sitaux] [France] [France] [Vikings] [Vikings];<;Yo [Armenians] [Armenians] [China] [China] [Yo];;Vikings;Armenians;Armenians;FALSE;;;;;;Islands;;
03/05/2024;17:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;Capoch [Capoch] [Argentina] [Argentina] [Armenians] [Armenians];<;Barles [Dravidians] [Dravidians] [Poland] [Poland] [Barles];;Armenians;Dravidians;Dravidians;FALSE;;;;;;Islands;;
03/05/2024;14:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;Sitaux [Sitaux] [France] [France] [Vikings] [Vikings];<;Villese [Italians] [Italians] [Finland] [Finland] [Villese];;Vikings;Italians;Italians;FALSE;;;;;;Islands;;
02/05/2024;14:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Armenians] [Armenians];>;ACCM [Dravidians] [Dravidians] [Vietnam] [Vietnam] [ACCM];;Armenians;Dravidians;Armenians;FALSE;;;;;;Islands;;
30/04/2024;17:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;Dark [Dark] [Russia] [Russia] [Armenians] [Armenians];>;Vinchester [Japanese] [Japanese] [Russia] [Russia] [Vinchester];;Armenians;Japanese;Armenians;FALSE;;;;;;Islands;;
30/04/2024;15:30 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;Target331 [Target331] [Germany] [Germany] [Vikings] [Vikings];<;Nicov [Italians] [Italians] [Argentina] [Argentina] [Nicov];;Vikings;Italians;Italians;FALSE;;;;;;Islands;;
29/04/2024;18:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;Target331 [Target331] [Germany] [Germany] [Armenians] [Armenians];>;Pela [Saracens] [Saracens] [Argentina] [Argentina] [Pela];;Armenians;Saracens;Armenians;FALSE;;;;;;Islands;;
29/04/2024;14:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;FreakinAndy [FreakinAndy] [Austria] [Austria] [Armenians] [Armenians];<;Yo [Koreans] [Koreans] [China] [China] [Yo];;Armenians;Koreans;Koreans;FALSE;;;;;;Islands;;
28/04/2024;17:30 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;FreakinAndy [FreakinAndy] [Austria] [Austria] [Byzantines] [Byzantines];>;dogao [Armenians] [Armenians] [Brazil] [Brazil] [Dogao];;Byzantines;Armenians;Byzantines;FALSE;;;;;;Islands;;
27/04/2024;14:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;Margougou [Margougou] [France] [France] [Italians] [Italians];<;King_Boo [Armenians] [Armenians] [United Kingdom] [United Kingdom] [King Boo];;Italians;Armenians;Armenians;FALSE;;;;;;Islands;;
25/04/2024;17:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;Capoch [Capoch] [Argentina] [Argentina] [Vikings] [Vikings];<;classicpro [Armenians] [Armenians] [Ukraine] [Ukraine] [Classicpro];;Vikings;Armenians;Armenians;FALSE;;;;;;Islands;;
24/04/2024;12:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;Sora kuma [Sora Kuma] [Taiwan] [Taiwan] [Armenians] [Armenians];>;Hera [Dravidians] [Dravidians] [Canada] [Canada] [Hera];;Armenians;Dravidians;Armenians;FALSE;;;;;;Islands;;
23/04/2024;14:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Islands [Islands];1v1;saymyname [Saymyname] [Vietnam] [Vietnam] [Japanese] [Japanese];<;Yo [Koreans] [Koreans] [China] [China] [Yo];;Japanese;Koreans;Koreans;FALSE;;;;;;Islands;;
22/04/2024;16:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;Margougou [Margougou] [France] [France] [Armenians] [Armenians];>;StrayDog [Mongols] [Mongols] [China] [China] [StrayDog];;Armenians;Mongols;Armenians;FALSE;;;;;;Islands;;
19/04/2024;15:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;wide [Wide] [Russia] [Russia] [Vikings] [Vikings];<;Running [Portuguese] [Portuguese] [Germany] [Germany] [Running];;Vikings;Portuguese;Portuguese;FALSE;;;;;;Islands;;
19/04/2024;13:30 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;saymyname [Saymyname] [Vietnam] [Vietnam] [Italians] [Italians];>;Vivi [Portuguese] [Portuguese] [China] [China] [Vivi];;Italians;Portuguese;Italians;FALSE;;;;;;Islands;;
16/04/2024;12:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;Dennis [Dennis] [Hong Kong] [Hong Kong] [Dravidians] [Dravidians];<;FreakinAndy [Armenians] [Armenians] [Austria] [Austria] [FreakinAndy];;Dravidians;Armenians;Armenians;FALSE;;;;;;Islands;;
15/04/2024;12:30 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;Bad Koala [Bad Koala] [China] [China] [Armenians] [Armenians];>;Ciskhan [Vikings] [Vikings] [France] [France] [Ciskhan];;Armenians;Vikings;Armenians;FALSE;;;;;;Islands;;
14/04/2024;17:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;WaRRioR [WaRRioR] [Russia] [Russia] [Italians] [Italians];<;Dratek [Byzantines] [Byzantines] [Czechia] [Czechia] [Dratek];;Italians;Byzantines;Byzantines;FALSE;;;;;;Islands;;
14/04/2024;16:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;Lucsor [Lucsor (page does not exist)] [Argentina] [Argentina] [Byzantines] [Byzantines];<;Dark [Armenians] [Armenians] [Russia] [Russia] [Dark];;Byzantines;Armenians;Armenians;FALSE;;;;;;Islands;;
13/04/2024;15:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;Grabwespe [Grabwespe (page does not exist)] [Germany] [Germany] [Byzantines] [Byzantines];<;Dennis [Dravidians] [Dravidians] [Hong Kong] [Hong Kong] [Dennis];;Byzantines;Dravidians;Dravidians;FALSE;;;;;;Islands;;
13/04/2024;12:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;Gryphon [Gryphon (page does not exist)] [France] [France] [Italians] [Italians];<;wide [Armenians] [Armenians] [Russia] [Russia] [Wide];;Italians;Armenians;Armenians;FALSE;;;;;;Islands;;
12/04/2024;15:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;Bensoncat [Bensoncat (page does not exist)] [Taiwan] [Taiwan] [Malians] [Malians];<;dogao [Armenians] [Armenians] [Brazil] [Brazil] [Dogao];;Malians;Armenians;Armenians;FALSE;;;;;;Islands;;
12/04/2024;13:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;Mibel [Mibel (page does not exist)] [Mexico] [Mexico] [Portuguese] [Portuguese];<;vivi [Vikings] [Vikings] [China] [China] [Vivi];;Portuguese;Vikings;Vikings;FALSE;;;;;;Islands;;
12/04/2024;02:00 UTC;[Age of Empires II];ACCM vs KingstoNe [ACCM vs KingtoNe];Islands [Islands];1v1;KingstoNe [KingstoNe] [Mexico] [Mexico] [Dravidians] [Dravidians];>;ACCM [Vikings] [Vikings] [Vietnam] [Vietnam] [ACCM];;Dravidians;Vikings;Dravidians;FALSE;;;;;;Islands;;
11/04/2024;19:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;FeAge [FeAge] [Brazil] [Brazil] [Vikings] [Vikings];<;Pela [Armenians] [Armenians] [Argentina] [Argentina] [Pela];;Vikings;Armenians;Armenians;FALSE;;;;;;Islands;;
11/04/2024;16:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;Superhero55 [Superhero55 (page does not exist)] [Pakistan] [Pakistan] [Spanish] [Spanish];<;Nicov [Italians] [Italians] [Argentina] [Argentina] [Nicov];;Spanish;Italians;Italians;FALSE;;;;;;Islands;;
10/04/2024;18:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;Sabalero [Sabalero (page does not exist)] [Argentina] [Argentina] [Italians] [Italians];<;Running [Mongols] [Mongols] [Germany] [Germany] [Running];;Italians;Mongols;Mongols;FALSE;;;;;;Islands;;
10/04/2024;11:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;Mr.smeagoul [Mr.smeagoul (page does not exist)] [France] [France] [Khmer] [Khmer];<;Z40 [Vikings] [Vikings] [Taiwan] [Taiwan] [Z40];;Khmer;Vikings;Vikings;FALSE;;;;;;Islands;;
07/04/2024;21:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;ALUC4RD [ALUC4RD (page does not exist)] [Dominican Republic] [Dominican Republic] [Dravidians] [Dravidians];<;Barles [Armenians] [Armenians] [Poland] [Poland] [Barles];;Dravidians;Armenians;Armenians;FALSE;;;;;;Islands;;
07/04/2024;16:30 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Islands [Islands];1v1;Emu Warrior [Emu Warrior (page does not exist)] [United States] [United States] [Malay] [Malay];<;Target331 [Armenians] [Armenians] [Germany] [Germany] [Target331];;Malay;Armenians;Armenians;FALSE;;;;;;Islands;;
04/03/2024;03:00 UTC;[Age of Empires II];Copa México 2024 [Copa México/2024];Islands [Islands];1v1;Adam [Adam (Mexican player)] [United States] [United States] [Malay] [Malay];<;EnvyZ [Italians] [Italians] [Mexico] [Mexico] [Lord Envidiates];;Malay;Italians;Italians;FALSE;;;;;;Islands;;
02/03/2024;19:15 UTC;[Age of Empires II];Hidden Cup V [Hidden Cup/5];Islands [Islands];1v1;Liereyy [Liereyy] [Austria] [Austria] [Italians] [Italians];>;TheViper [Dravidians] [Dravidians] [Norway] [Norway] [TheViper];(G3) [Watch VOD] [Watch VOD];Italians;Dravidians;Italians;FALSE;;;;;;Islands;;
02/03/2024;15:40 UTC;[Age of Empires II];Hidden Cup V [Hidden Cup/5];Islands [Islands];1v1;ACCM [ACCM] [Vietnam] [Vietnam] [Dravidians] [Dravidians];>;Hera [Vikings] [Vikings] [Canada] [Canada] [Hera];(G4) [Watch VOD] [Watch VOD];Dravidians;Vikings;Dravidians;FALSE;;;;;;Islands;;
01/03/2024;19:55 UTC;[Age of Empires II];Hidden Cup V [Hidden Cup/5];Islands [Islands];1v1;Liereyy [Liereyy] [Austria] [Austria] [Vikings] [Vikings];>;Sitaux [Koreans] [Koreans] [France] [France] [Sitaux];(G5) [Watch VOD] [Watch VOD];Vikings;Koreans;Vikings;FALSE;;;;;;Islands;;
01/03/2024;15:35 UTC;[Age of Empires II];Hidden Cup V [Hidden Cup/5];Islands [Islands];1v1;TheViper [TheViper] [Norway] [Norway] [Vikings] [Vikings];>;DauT [Aztecs] [Aztecs] [Serbia] [Serbia] [DauT];(G1) [Watch VOD] [Watch VOD];Vikings;Aztecs;Vikings;FALSE;;;;;;Islands;;
01/03/2024;04:00 UTC;[Age of Empires II];Copa México 2024 [Copa México/2024];Islands [Islands];1v1;IamAlextremo [IamAlextremo] [Mexico] [Mexico] [Italians] [Italians];<;KingstoNe [Vikings] [Vikings] [Mexico] [Mexico] [KingstoNe];;Italians;Vikings;Vikings;FALSE;;;;;;Islands;;
28/02/2024;19:20 UTC;[Age of Empires II];Hidden Cup V [Hidden Cup/5];Islands [Islands];1v1;Ganji [Ganji] [Sweden] [Sweden] [Portuguese] [Portuguese];<;Liereyy [Italians] [Italians] [Austria] [Austria] [Liereyy];(G5) [Watch VOD] [Watch VOD];Portuguese;Italians;Italians;FALSE;;;;;;Islands;;
28/02/2024;15:40 UTC;[Age of Empires II];Hidden Cup V [Hidden Cup/5];Islands [Islands];1v1;Sitaux [Sitaux] [France] [France] [Armenians] [Armenians];>;Sebastian2002 [Armenians] [Armenians] [Uruguay] [Uruguay] [Sebastian];(G6) [Watch VOD] [Watch VOD];Armenians;Armenians;Armenians;TRUE;;;;;;Islands;;
27/02/2024;20:00 UTC;[Age of Empires II];Hidden Cup V [Hidden Cup/5];Islands [Islands];1v1;Mr_Yo [Yo] [China] [China] [Italians] [Italians];<;TheViper [Bengalis] [Bengalis] [Norway] [Norway] [TheViper];(G1) [Watch VOD] [Watch VOD];Italians;Bengalis;Bengalis;FALSE;;;;;;Islands;;
24/02/2024;04:30 UTC;[Age of Empires II];Copa México 2024 [Copa México/2024];Islands [Islands];1v1;BLACK_SPAWN [BLACK SPAWN (page does not exist)] [Mexico] [Mexico] [Armenians] [Armenians];>;SiNisTeR [Vikings] [Vikings] [Mexico] [Mexico] [SiNisTeR (page does not exist)];;Armenians;Vikings;Armenians;FALSE;;;;;;Islands;;
24/02/2024;02:30 UTC;[Age of Empires II];Copa México 2024 [Copa México/2024];Islands [Islands];1v1;Daniboy [Daniboy (page does not exist)] [Mexico] [Mexico] [Byzantines] [Byzantines];<;DarK_KnighT [Italians] [Italians] [Mexico] [Mexico] [DarK KnighT];;Byzantines;Italians;Italians;FALSE;;;;;;Islands;;
24/02/2024;01:00 UTC;[Age of Empires II];Copa México 2024 [Copa México/2024];Islands [Islands];1v1;iamkaito [Iamkaito (page does not exist)] [Mexico] [Mexico] [Italians] [Italians];<;WhiteBlukuUktan [Dravidians] [Dravidians] [Mexico] [Mexico] [Puerco Black];;Italians;Dravidians;Dravidians;FALSE;;;;;;Islands;;
23/02/2024;03:00 UTC;[Age of Empires II];Copa México 2024 [Copa México/2024];Islands [Islands];1v1;PuNii [PuNii (page does not exist)] [Mexico] [Mexico] [Vikings] [Vikings];<;Mibel [Dravidians] [Dravidians] [Mexico] [Mexico] [Mibel (page does not exist)];;Vikings;Dravidians;Dravidians;FALSE;;;;;;Islands;;
17/02/2024;17:10 UTC;[Age of Empires II];Hidden Cup V - Showmatch 1 [Hidden Cup/5/Show Matches/1];Islands [Islands];1v1;Daniel [Daniel] [United States] [United States] [Dravidians] [Dravidians];>;Margougou [Armenians] [Armenians] [France] [France] [Margougou];(G2) [Watch VOD] [Watch VOD];Dravidians;Armenians;Dravidians;FALSE;;;;;;Islands;;
11/02/2024;16:45 UTC;[Age of Empires II];Hidden Cup V: Qualifier [Hidden Cup/5/Qualifier];Islands [Islands];1v1;Mihai06 [Mihai06] [Romania] [Romania] [Italians] [Italians];>;Sobek [Vikings] [Vikings] [Chile] [Chile] [Sobek];(G4) [Watch VOD] [Watch VOD];Italians;Vikings;Italians;FALSE;;;;;;Islands;;
10/02/2024;19:25 UTC;[Age of Empires II];Hidden Cup V: Qualifier [Hidden Cup/5/Qualifier];Islands [Islands];1v1;Babaorum [Babaorum] [France] [France] [Italians] [Italians];<;Sebastian2002 [Armenians] [Armenians] [Uruguay] [Uruguay] [Sebastian];(G4) [Watch VOD] [Watch VOD];Italians;Armenians;Armenians;FALSE;;;;;;Islands;;
10/02/2024;16:15 UTC;[Age of Empires II];Hidden Cup V: Qualifier [Hidden Cup/5/Qualifier];Islands [Islands];1v1;st4rk [St4rk] [Brazil] [Brazil] [Vikings] [Vikings];>;Barles [Dravidians] [Dravidians] [Poland] [Poland] [Barles];(G3) [Watch VOD] [Watch VOD];Vikings;Dravidians;Vikings;FALSE;;;;;;Islands;;
10/02/2024;14:10 UTC;[Age of Empires II];Hidden Cup V: Qualifier [Hidden Cup/5/Qualifier];Islands [Islands];1v1;Hearttt [Hearttt] [Peru] [Peru] [Italians] [Italians];<;TaToH [Vikings] [Vikings] [Spain] [Spain] [TaToH];(G4) [Watch VOD] [Watch VOD];Italians;Vikings;Vikings;FALSE;;;;;;Islands;;
09/02/2024;20:15 UTC;[Age of Empires II];Hidden Cup V: Qualifier [Hidden Cup/5/Qualifier];Islands [Islands];1v1;TheMbL [MbL] [Norway] [Norway] [Vikings] [Vikings];>;Ganji [Dravidians] [Dravidians] [Sweden] [Sweden] [Ganji];(G2) [Watch VOD] [Watch VOD];Vikings;Dravidians;Vikings;FALSE;;;;;;Islands;;
