Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Kawasan;Total matches;795
27/04/2024;14:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Kawasan [Kawasan];1v1;Lucho [Lucho] [Argentina] [Argentina] [Huns] [Huns];<;Barles [Portuguese] [Portuguese] [Poland] [Poland] [Barles];;Huns;Portuguese;Portuguese;FALSE;;;;;;Kawasan;;
27/04/2024;11:30 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Kawasan [Kawasan];1v1;Running [Running] [Germany] [Germany] [Persians] [Persians];<;DauT [Portuguese] [Portuguese] [Serbia] [Serbia] [DauT];;Persians;Portuguese;Portuguese;FALSE;;;;;;Kawasan;;
26/04/2024;18:30 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Kawasan [Kawasan];1v1;El_Matador [El Matador] [Germany] [Germany] [Georgians] [Georgians];>;MbL [Japanese] [Japanese] [Norway] [Norway] [MbL];;Georgians;Japanese;Georgians;FALSE;;;;;;Kawasan;;
24/04/2024;12:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Kawasan [Kawasan];1v1;Sora kuma [Sora Kuma] [Taiwan] [Taiwan] [Georgians] [Georgians];>;Hera [Persians] [Persians] [Canada] [Canada] [Hera];;Georgians;Persians;Georgians;FALSE;;;;;;Kawasan;;
23/04/2024;19:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Target331 [Target331] [Germany] [Germany] [Persians] [Persians];>;F1Re [Georgians] [Georgians] [Brazil] [Brazil] [F1Re];;Persians;Georgians;Persians;FALSE;;;;;;Kawasan;;
23/04/2024;14:00 UTC;[Age of Empires II];Thalassocracy Cup [Thalassocracy Cup];Kawasan [Kawasan];1v1;saymyname [Saymyname] [Vietnam] [Vietnam] [Portuguese] [Portuguese];<;Yo [Persians] [Persians] [China] [China] [Yo];;Portuguese;Persians;Persians;FALSE;;;;;;Kawasan;;
22/04/2024;16:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Margougou [Margougou] [France] [France] [Georgians] [Georgians];>;StrayDog [Huns] [Huns] [China] [China] [StrayDog];;Georgians;Huns;Georgians;FALSE;;;;;;Kawasan;;
21/04/2024;18:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Dratek [Dratek] [Czechia] [Czechia] [Portuguese] [Portuguese];<;Sebastian2002 [Byzantines] [Byzantines] [Uruguay] [Uruguay] [Sebastian];;Portuguese;Byzantines;Byzantines;FALSE;;;;;;Kawasan;;
20/04/2024;15:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Eli [Eli] [United States] [United States] [Italians] [Italians];<;Villese [Lithuanians] [Lithuanians] [Finland] [Finland] [Villese];;Italians;Lithuanians;Lithuanians;FALSE;;;;;;Kawasan;;
19/04/2024;19:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Uzzi [Uzzi] [Mexico] [Mexico] [Georgians] [Georgians];<;El_Matador [Mongols] [Mongols] [Germany] [Germany] [El Matador];;Georgians;Mongols;Mongols;FALSE;;;;;;Kawasan;;
19/04/2024;19:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Sir_Hellequinn [Sir Hellequinn (page does not exist)] [Germany] [Germany] [Malians] [Malians];<;MbL [Malay] [Malay] [Norway] [Norway] [MbL];;Malians;Malay;Malay;FALSE;;;;;;Kawasan;;
19/04/2024;13:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Youpudding [Youpudding] [Taiwan] [Taiwan] [Portuguese] [Portuguese];<;Sitaux [Italians] [Italians] [France] [France] [Sitaux];;Portuguese;Italians;Italians;FALSE;;;;;;Kawasan;;
18/04/2024;18:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;ThunderboltX [ThunderboltX] [Bulgaria] [Bulgaria] [Portuguese] [Portuguese];<;TaToH [Persians] [Persians] [Spain] [Spain] [TaToH];;Portuguese;Persians;Persians;FALSE;;;;;;Kawasan;;
16/04/2024;12:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Dennis [Dennis] [Hong Kong] [Hong Kong] [Portuguese] [Portuguese];<;FreakinAndy [Persians] [Persians] [Austria] [Austria] [FreakinAndy];;Portuguese;Persians;Persians;FALSE;;;;;;Kawasan;;
14/04/2024;19:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;ilovebaskets [Ilovebaskets (page does not exist)] [United States] [United States] [Dravidians] [Dravidians];<;ThunderboltX [Portuguese] [Portuguese] [Bulgaria] [Bulgaria] [ThunderboltX];;Dravidians;Portuguese;Portuguese;FALSE;;;;;;Kawasan;;
14/04/2024;17:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;WaRRioR [WaRRioR] [Russia] [Russia] [Persians] [Persians];<;Dratek [Portuguese] [Portuguese] [Czechia] [Czechia] [Dratek];;Persians;Portuguese;Portuguese;FALSE;;;;;;Kawasan;;
13/04/2024;15:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Grabwespe [Grabwespe (page does not exist)] [Germany] [Germany] [Bengalis] [Bengalis];<;Dennis [Portuguese] [Portuguese] [Hong Kong] [Hong Kong] [Dennis];;Bengalis;Portuguese;Portuguese;FALSE;;;;;;Kawasan;;
13/04/2024;14:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;september potato harvest [September potato harvest (page does not exist)] [United States] [United States] [Persians] [Persians];<;Lucho [Portuguese] [Portuguese] [Argentina] [Argentina] [Lucho];;Persians;Portuguese;Portuguese;FALSE;;;;;;Kawasan;;
13/04/2024;10:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Taeyoon [Taeyoon (page does not exist)] [Taiwan] [Taiwan] [Malay] [Malay];<;Rusher [Persians] [Persians] [Turkey] [Turkey] [Rusher];;Malay;Persians;Persians;FALSE;;;;;;Kawasan;;
12/04/2024;18:30 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Sir_Hellequinn [Sir Hellequinn (page does not exist)] [Germany] [Germany] [Malians] [Malians];>;Mr L'amore [Malay] [Malay] [Latvia] [Latvia] [Lamo];;Malians;Malay;Malians;FALSE;;;;;;Kawasan;;
12/04/2024;02:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Rodrixs [Rodrixs] [Argentina] [Argentina] [Mongols] [Mongols];<;Youpudding [Georgians] [Georgians] [Taiwan] [Taiwan] [Youpudding];;Mongols;Georgians;Georgians;FALSE;;;;;;Kawasan;;
11/04/2024;18:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Raspya [Raspya (page does not exist)] [France] [France] [Dravidians] [Dravidians];<;Tomate [Japanese] [Japanese] [Spain] [Spain] [Tomate];;Dravidians;Japanese;Japanese;FALSE;;;;;;Kawasan;;
09/04/2024;04:30 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;xRavyn [XRavyn (page does not exist)] [Armenia] [Armenia] [Portuguese] [Portuguese];<;Vinchester [Persians] [Persians] [Russia] [Russia] [Vinchester];;Portuguese;Persians;Persians;FALSE;;;;;;Kawasan;;
08/04/2024;11:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;Zephyse [Zephyse (page does not exist)] [France] [France] [Byzantines] [Byzantines];<;DracKeN [Georgians] [Georgians] [Czechia] [Czechia] [DracKeN];;Byzantines;Georgians;Georgians;FALSE;;;;;;Kawasan;;
07/04/2024;21:00 UTC;[Age of Empires II];Thalassocracy Cup: Round of 128 & Round of 64 [Thalassocracy Cup/Ro128 & Ro64];Kawasan [Kawasan];1v1;ALUC4RD [ALUC4RD (page does not exist)] [Dominican Republic] [Dominican Republic] [Portuguese] [Portuguese];<;Barles [Persians] [Persians] [Poland] [Poland] [Barles];;Portuguese;Persians;Persians;FALSE;;;;;;Kawasan;;
30/03/2024;15:00 UTC;[Age of Empires II];Thalassocracy Cup: Showmatch [Thalassocracy Cup/Showmatch];Kawasan [Kawasan];1v1;Hera [Hera] [Canada] [Canada] [Romans] [Romans];<;ACCM [Portuguese] [Portuguese] [Vietnam] [Vietnam] [ACCM];;Romans;Portuguese;Portuguese;FALSE;;;;;;Kawasan;;
12/02/2024;;[Age of Empires II];Sudden Death Showdown: Division 1 [Sudden Death Showdown];Kawasan [Kawasan];1v1;OLADUSHEK [OLADUSHEK] [Belarus] [Belarus] [Byzantines] [Byzantines];>;esjb [Japanese] [Japanese] [Sweden] [Sweden] [Esjb (page does not exist)];;Byzantines;Japanese;Byzantines;FALSE;;;;;;Kawasan;;
12/02/2024;;[Age of Empires II];Sudden Death Showdown: Division 1 [Sudden Death Showdown];Kawasan [Kawasan];1v1;Breakfast [Breakfast (page does not exist)] [United Kingdom] [United Kingdom] [Byzantines] [Byzantines];>;Lewis333 [Berbers] [Berbers] [United Kingdom] [United Kingdom] [Lewis];;Byzantines;Berbers;Byzantines;FALSE;;;;;;Kawasan;;
03/02/2024;;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;BL4CK [Bl4ck] [Argentina] [Argentina] [Malay] [Malay];<;Nahuel05 [Incas] [Incas] [Argentina] [Argentina] [Nahuel05];;Malay;Incas;Incas;FALSE;;;;;;Kawasan;;
03/02/2024;;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;BL4CK [Bl4ck] [Argentina] [Argentina] [Dravidians] [Dravidians];>;Nahuel05 [Georgians] [Georgians] [Argentina] [Argentina] [Nahuel05];;Dravidians;Georgians;Dravidians;FALSE;;;;;;Kawasan;;
03/02/2024;;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;BL4CK [Bl4ck] [Argentina] [Argentina] [Malians] [Malians];<;Nahuel05 [Byzantines] [Byzantines] [Argentina] [Argentina] [Nahuel05];;Malians;Byzantines;Byzantines;FALSE;;;;;;Kawasan;;
01/02/2024;00:45 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Eskabe [Eskabe] [Argentina] [Argentina] [Japanese] [Japanese];<;Redlash [Armenians] [Armenians] [Argentina] [Argentina] [Redlash];;Japanese;Armenians;Armenians;FALSE;;;;;;Kawasan;;
01/02/2024;00:45 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Eskabe [Eskabe] [Argentina] [Argentina] [Dravidians] [Dravidians];<;Redlash [Byzantines] [Byzantines] [Argentina] [Argentina] [Redlash];;Dravidians;Byzantines;Byzantines;FALSE;;;;;;Kawasan;;
26/01/2024;20:30 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;BL4CK [Bl4ck] [Argentina] [Argentina] [Malians] [Malians];>;Eskabe [Italians] [Italians] [Argentina] [Argentina] [Eskabe];;Malians;Italians;Malians;FALSE;;;;;;Kawasan;;
26/01/2024;20:30 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Redlash [Redlash] [Argentina] [Argentina] [Japanese] [Japanese];<;Nahuel05 [Byzantines] [Byzantines] [Argentina] [Argentina] [Nahuel05];;Japanese;Byzantines;Byzantines;FALSE;;;;;;Kawasan;;
26/01/2024;20:30 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Redlash [Redlash] [Argentina] [Argentina] [Portuguese] [Portuguese];<;Nahuel05 [Lithuanians] [Lithuanians] [Argentina] [Argentina] [Nahuel05];;Portuguese;Lithuanians;Lithuanians;FALSE;;;;;;Kawasan;;
26/01/2024;20:30 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;BL4CK [Bl4ck] [Argentina] [Argentina] [Byzantines] [Byzantines];>;Eskabe [Dravidians] [Dravidians] [Argentina] [Argentina] [Eskabe];;Byzantines;Dravidians;Byzantines;FALSE;;;;;;Kawasan;;
23/01/2024;00:30 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Tigger King [Tigger King (page does not exist)] [Argentina] [Argentina] [Cumans] [Cumans];<;Nahuel05 [Incas] [Incas] [Argentina] [Argentina] [Nahuel05];;Cumans;Incas;Incas;FALSE;;;;;;Kawasan;;
23/01/2024;00:30 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Tigger King [Tigger King (page does not exist)] [Argentina] [Argentina] [Byzantines] [Byzantines];<;Nahuel05 [Mongols] [Mongols] [Argentina] [Argentina] [Nahuel05];;Byzantines;Mongols;Mongols;FALSE;;;;;;Kawasan;;
21/01/2024;21:30 UTC;[Age of Empires II];Fight Club Monthly #2 [Fight Club Monthly/2];Kawasan [Kawasan];1v1;Faith2Adventure [Faith2Adventure] [United States] [United States] [Japanese] [Japanese];>;Zotico3 [Magyars] [Magyars] [United States] [United States] [Zotico3 (page does not exist)];;Japanese;Magyars;Japanese;FALSE;;;;;;Kawasan;;
21/01/2024;01:00 UTC;[Age of Empires II];Fight Club Monthly #2 [Fight Club Monthly/2];Kawasan [Kawasan];1v1;Zotico3 [Zotico3 (page does not exist)] [United States] [United States] [Lithuanians] [Lithuanians];>;D4NI3L J0N35 [Portuguese] [Portuguese] [Wales] [Wales] [D4NI3L J0N35 (page does not exist)];;Lithuanians;Portuguese;Lithuanians;FALSE;;;;;;Kawasan;;
20/01/2024;22:00 UTC;[Age of Empires II];Fight Club Monthly #2 [Fight Club Monthly/2];Kawasan [Kawasan];1v1;BeaverMan5 [BeaverMan5] [Estonia] [Estonia] [Byzantines] [Byzantines];<;Faith2Adventure [Japanese] [Japanese] [United States] [United States] [Faith2Adventure];;Byzantines;Japanese;Japanese;FALSE;;;;;;Kawasan;;
20/01/2024;17:00 UTC;[Age of Empires II];Fight Club Monthly #2 [Fight Club Monthly/2];Kawasan [Kawasan];1v1;Fiz 98 [Fiz 98 (page does not exist)] [United Kingdom] [United Kingdom] [Portuguese] [Portuguese];<;Faith2Adventure [Japanese] [Japanese] [United States] [United States] [Faith2Adventure];;Portuguese;Japanese;Japanese;FALSE;;;;;;Kawasan;;
20/01/2024;03:00 UTC;[Age of Empires II];Fight Club Monthly #2 [Fight Club Monthly/2];Kawasan [Kawasan];1v1;Turtle tank3344 [Turtle tank3344 (page does not exist)] [Canada] [Canada] [Malians] [Malians];<;D4NI3L J0N35 [Portuguese] [Portuguese] [Wales] [Wales] [D4NI3L J0N35 (page does not exist)];;Malians;Portuguese;Portuguese;FALSE;;;;;;Kawasan;;
20/01/2024;01:00 UTC;[Age of Empires II];Fight Club Monthly #2 [Fight Club Monthly/2];Kawasan [Kawasan];1v1;Arbiters Son [Arbiters Son (page does not exist)] [Canada] [Canada] [Persians] [Persians];>;BeaverMan5 [Vikings] [Vikings] [Estonia] [Estonia] [BeaverMan5];;Persians;Vikings;Persians;FALSE;;;;;;Kawasan;;
20/01/2024;01:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Mica [Mica] [Argentina] [Argentina] [Byzantines] [Byzantines];<;Eskabe [Dravidians] [Dravidians] [Argentina] [Argentina] [Eskabe];;Byzantines;Dravidians;Dravidians;FALSE;;;;;;Kawasan;;
20/01/2024;01:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Mica [Mica] [Argentina] [Argentina] [Portuguese] [Portuguese];<;Eskabe [Japanese] [Japanese] [Argentina] [Argentina] [Eskabe];;Portuguese;Japanese;Japanese;FALSE;;;;;;Kawasan;;
19/01/2024;23:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;BL4CK [Bl4ck] [Argentina] [Argentina] [Mongols] [Mongols];>;Ivanenko [Italians] [Italians] [Argentina] [Argentina] [Ivanenko (page does not exist)];;Mongols;Italians;Mongols;FALSE;;;;;;Kawasan;;
19/01/2024;23:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;BL4CK [Bl4ck] [Argentina] [Argentina] [Japanese] [Japanese];>;Ivanenko [Portuguese] [Portuguese] [Argentina] [Argentina] [Ivanenko (page does not exist)];;Japanese;Portuguese;Japanese;FALSE;;;;;;Kawasan;;
19/01/2024;20:30 UTC;[Age of Empires II];Rising Queens [Rising Queens];Kawasan [Kawasan];1v1;Madame Mage [Madame Mage (page does not exist)] [United States] [United States] [Teutons] [Teutons];>;Cha [Lithuanians] [Lithuanians] [France] [France] [Cha (page does not exist)];;Teutons;Lithuanians;Teutons;FALSE;;;;;;Kawasan;;
19/01/2024;20:00 UTC;[Age of Empires II];Fight Club Monthly #2 [Fight Club Monthly/2];Kawasan [Kawasan];1v1;Kamprrrrr [Kamprrrrr (page does not exist)] [Poland] [Poland] [Saracens] [Saracens];<;D4NI3L J0N35 [Khmer] [Khmer] [Wales] [Wales] [D4NI3L J0N35 (page does not exist)];;Saracens;Khmer;Khmer;FALSE;;;;;;Kawasan;;
14/01/2024;;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Chanchilaru [Chanchilaru] [Chile] [Chile] [Lithuanians] [Lithuanians];<;Redlash [Armenians] [Armenians] [Argentina] [Argentina] [Redlash];;Lithuanians;Armenians;Armenians;FALSE;;;;;;Kawasan;;
14/01/2024;;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Chanchilaru [Chanchilaru] [Chile] [Chile] [Italians] [Italians];<;Redlash [Portuguese] [Portuguese] [Argentina] [Argentina] [Redlash];;Italians;Portuguese;Portuguese;FALSE;;;;;;Kawasan;;
13/01/2024;23:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Darkjosh89 [Darkjosh89 (page does not exist)] [Chile] [Chile] [Byzantines] [Byzantines];<;Eskabe [Dravidians] [Dravidians] [Argentina] [Argentina] [Eskabe];;Byzantines;Dravidians;Dravidians;FALSE;;;;;;Kawasan;;
13/01/2024;23:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Darkjosh89 [Darkjosh89 (page does not exist)] [Chile] [Chile] [Malians] [Malians];<;Eskabe [Italians] [Italians] [Argentina] [Argentina] [Eskabe];;Malians;Italians;Italians;FALSE;;;;;;Kawasan;;
13/01/2024;15:00 UTC;[Age of Empires II];Sudden Death Showdown: Division 1 [Sudden Death Showdown];Kawasan [Kawasan];1v1;esjb [Esjb (page does not exist)] [Sweden] [Sweden] [Japanese] [Japanese];<;Lewis333 [Franks] [Franks] [United Kingdom] [United Kingdom] [Lewis];;Japanese;Franks;Franks;FALSE;;;;;;Kawasan;;
12/01/2024;23:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Ivanenko [Ivanenko (page does not exist)] [Argentina] [Argentina] [Dravidians] [Dravidians];>;Heisen [Portuguese] [Portuguese] [Argentina] [Argentina] [Heisen];;Dravidians;Portuguese;Dravidians;FALSE;;;;;;Kawasan;;
12/01/2024;23:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Ivanenko [Ivanenko (page does not exist)] [Argentina] [Argentina] [Italians] [Italians];>;Heisen [Malians] [Malians] [Argentina] [Argentina] [Heisen];;Italians;Malians;Italians;FALSE;;;;;;Kawasan;;
10/01/2024;01:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Pela [Pela] [Argentina] [Argentina] [Mongols] [Mongols];>;Anakin [Portuguese] [Portuguese] [Argentina] [Argentina] [Anakin];;Mongols;Portuguese;Mongols;FALSE;;;;;;Kawasan;;
10/01/2024;01:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Pela [Pela] [Argentina] [Argentina] [Byzantines] [Byzantines];>;Anakin [Romans] [Romans] [Argentina] [Argentina] [Anakin];;Byzantines;Romans;Byzantines;FALSE;;;;;;Kawasan;;
10/01/2024;01:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;Pela [Pela] [Argentina] [Argentina] [Malians] [Malians];<;Anakin [Persians] [Persians] [Argentina] [Argentina] [Anakin];;Malians;Persians;Persians;FALSE;;;;;;Kawasan;;
09/01/2024;23:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;El Que Maneja La Combi [El Que Maneja La Combi (page does not exist)] [Argentina] [Argentina] [Berbers] [Berbers];<;Nahuel05 [Lithuanians] [Lithuanians] [Argentina] [Argentina] [Nahuel05];;Berbers;Lithuanians;Lithuanians;FALSE;;;;;;Kawasan;;
09/01/2024;23:00 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;El Que Maneja La Combi [El Que Maneja La Combi (page does not exist)] [Argentina] [Argentina] [Portuguese] [Portuguese];<;Nahuel05 [Incas] [Incas] [Argentina] [Argentina] [Nahuel05];;Portuguese;Incas;Incas;FALSE;;;;;;Kawasan;;
08/01/2024;22:30 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;BL4CK [Bl4ck] [Argentina] [Argentina] [Portuguese] [Portuguese];>;Buchi [Malians] [Malians] [Argentina] [Argentina] [Buchi (page does not exist)];;Portuguese;Malians;Portuguese;FALSE;;;;;;Kawasan;;
08/01/2024;22:30 UTC;[Age of Empires II];House of Aries 2 [House of Aries 2];Kawasan [Kawasan];1v1;BL4CK [Bl4ck] [Argentina] [Argentina] [Persians] [Persians];>;Buchi [Byzantines] [Byzantines] [Argentina] [Argentina] [Buchi (page does not exist)];;Persians;Byzantines;Persians;FALSE;;;;;;Kawasan;;
07/12/2023;19:15 UTC;[Age of Empires II];Road to Hidden Cup Italia - Autunno [Road to Hidden Cup Italia/Autunno];Kawasan [Kawasan];1v1;salsicciotto1999 [Salsicciotto1999] [Italy] [Italy] [Gurjaras] [Gurjaras];>;nanimaren [Persians] [Persians] [Italy] [Italy] [Nanimaren];(G2) [Watch VOD] [Watch VOD];Gurjaras;Persians;Gurjaras;FALSE;;;;;;Kawasan;;
03/12/2023;13:30 UTC;[Age of Empires II];Road to Hidden Cup Italia - Autunno [Road to Hidden Cup Italia/Autunno];Kawasan [Kawasan];1v1;Hellequinn [Sir Hellequinn (page does not exist)] [Gurjaras] [Gurjaras];<;Mettiu [Vietnamese] [Vietnamese] [Italy] [Italy] [Mettiu (page does not exist)];;Gurjaras;Vietnamese;Vietnamese;FALSE;;;;;;Kawasan;;
01/12/2023;14:15 UTC;[Age of Empires II];Road to Hidden Cup Italia - Autunno [Road to Hidden Cup Italia/Autunno];Kawasan [Kawasan];1v1;RaiD [RaiD] [Italy] [Italy] [Byzantines] [Byzantines];<;nanimaren [Japanese] [Japanese] [Italy] [Italy] [Nanimaren];;Byzantines;Japanese;Japanese;FALSE;;;;;;Kawasan;;
30/11/2023;19:30 UTC;[Age of Empires II];Road to Hidden Cup Italia - Autunno [Road to Hidden Cup Italia/Autunno];Kawasan [Kawasan];1v1;Zuccolo [IKill UDie] [Italy] [Italy] [Italians] [Italians];>;Vodka_L_ [Huns] [Huns] [Italy] [Italy] [Vodka L];;Italians;Huns;Italians;FALSE;;;;;;Kawasan;;
28/11/2023;17:15 UTC;[Age of Empires II];Road to Hidden Cup Italia - Autunno [Road to Hidden Cup Italia/Autunno];Kawasan [Kawasan];1v1;Eadkhan [Eadkhan (page does not exist)] [Italy] [Italy] [Romans] [Romans];<;Mettiu [Malians] [Malians] [Italy] [Italy] [Mettiu (page does not exist)];;Romans;Malians;Malians;FALSE;;;;;;Kawasan;;
25/11/2023;;[Age of Empires II];Road to Hidden Cup Italia - Autunno [Road to Hidden Cup Italia/Autunno];Kawasan [Kawasan];1v1;Sessagesi [Sessagesimale (page does not exist)] [Aztecs] [Aztecs];<;Loris [Japanese] [Japanese] [Italy] [Italy] [Loris];;Aztecs;Japanese;Japanese;FALSE;;;;;;Kawasan;;
23/11/2023;19:00 UTC;[Age of Empires II];Road to Hidden Cup Italia - Autunno [Road to Hidden Cup Italia/Autunno];Kawasan [Kawasan];1v1;Pirate [Pirate (page does not exist)] [Italy] [Italy] [Japanese] [Japanese];<;Zuccolo [Berbers] [Berbers] [Italy] [Italy] [IKill UDie];;Japanese;Berbers;Berbers;FALSE;;;;;;Kawasan;;
20/11/2023;14:00 UTC;[Age of Empires II];Road to Hidden Cup Italia - Autunno [Road to Hidden Cup Italia/Autunno];Kawasan [Kawasan];1v1;Killer_Storm_ [Killer Storm (page does not exist)] [Italy] [Italy] [Malians] [Malians];>;01DarkDevil [Japanese] [Japanese] [Italy] [Italy] [01DarkDevil (page does not exist)];;Malians;Japanese;Malians;FALSE;;;;;;Kawasan;;
