Mapa;Mi_Civ;Civ_Rival;Partidas;Victorias;Win_Rate
Valley;bulgarians;wei;5;3;0,6
Valley;bulgarians;wu;4;3;0,75
Valley;burgundians;armenians;6;2;0,3333333333333333
Valley;burgundians;aztecs;11;4;0,36363636363636365
Valley;burgundians;bengalis;7;5;0,7142857142857143
Valley;burgundians;berbers;11;3;0,2727272727272727
Valley;burgundians;bohemians;5;2;0,4
Valley;burgundians;britons;18;7;0,3888888888888889
Valley;burgundians;bulgarians;8;3;0,375
Valley;burgundians;burgundians;14;7;0,5
Valley;burgundians;burmese;8;3;0,375
Valley;burgundians;byzantines;13;5;0,38461538461538464
Valley;burgundians;celts;2;0;0,0
Valley;burgundians;chinese;9;4;0,4444444444444444
Valley;burgundians;cumans;8;3;0,375
Valley;burgundians;dravidians;2;1;0,5
Valley;burgundians;ethiopians;11;6;0,5454545454545454
Valley;burgundians;franks;8;3;0,375
Valley;burgundians;georgians;14;6;0,42857142857142855
Valley;burgundians;goths;11;7;0,6363636363636364
Valley;burgundians;gurjaras;8;5;0,625
Valley;burgundians;hindustanis;10;6;0,6
Valley;burgundians;huns;8;6;0,75
Valley;burgundians;incas;15;8;0,5333333333333333
Valley;burgundians;italians;6;3;0,5
Valley;burgundians;japanese;15;4;0,26666666666666666
Valley;burgundians;jurchens;2;2;1,0
Valley;burgundians;khitans;2;1;0,5
Valley;burgundians;khmer;14;5;0,35714285714285715
Valley;burgundians;koreans;8;2;0,25
Valley;burgundians;lithuanians;10;5;0,5
Valley;burgundians;magyars;11;8;0,7272727272727273
Valley;burgundians;malay;5;1;0,2
Valley;burgundians;malians;9;2;0,2222222222222222
Valley;burgundians;mayans;9;4;0,4444444444444444
Valley;burgundians;mongols;51;21;0,4117647058823529
Valley;burgundians;persians;9;6;0,6666666666666666
Valley;burgundians;poles;14;9;0,6428571428571429
Valley;burgundians;portuguese;9;4;0,4444444444444444
Valley;burgundians;romans;6;3;0,5
Valley;burgundians;saracens;7;2;0,2857142857142857
Valley;burgundians;shu;2;1;0,5
Valley;burgundians;sicilians;7;4;0,5714285714285714
Valley;burgundians;slavs;10;4;0,4
Valley;burgundians;spanish;10;3;0,3
Valley;burgundians;tatars;10;4;0,4
Valley;burgundians;teutons;9;3;0,3333333333333333
Valley;burgundians;turks;9;5;0,5555555555555556
Valley;burgundians;vietnamese;9;4;0,4444444444444444
Valley;burgundians;vikings;10;3;0,3
Valley;burgundians;wei;5;2;0,4
Valley;burgundians;wu;2;2;1,0
Valley;burmese;armenians;10;3;0,3
Valley;burmese;aztecs;13;8;0,6153846153846154
Valley;burmese;bengalis;8;5;0,625
Valley;burmese;berbers;9;4;0,4444444444444444
Valley;burmese;bohemians;7;3;0,42857142857142855
Valley;burmese;britons;9;4;0,4444444444444444
Valley;burmese;bulgarians;8;2;0,25
Valley;burmese;burgundians;8;5;0,625
Valley;burmese;burmese;4;2;0,5
Valley;burmese;byzantines;12;4;0,3333333333333333
Valley;burmese;celts;9;3;0,3333333333333333
Valley;burmese;chinese;8;2;0,25
Valley;burmese;cumans;10;4;0,4
Valley;burmese;dravidians;6;3;0,5
Valley;burmese;ethiopians;9;4;0,4444444444444444
Valley;burmese;franks;11;6;0,5454545454545454
Valley;burmese;georgians;10;5;0,5
Valley;burmese;goths;13;9;0,6923076923076923
Valley;burmese;gurjaras;7;2;0,2857142857142857
Valley;burmese;hindustanis;8;3;0,375
Valley;burmese;huns;11;3;0,2727272727272727
Valley;burmese;incas;5;2;0,4
Valley;burmese;italians;8;5;0,625
Valley;burmese;japanese;10;7;0,7
Valley;burmese;jurchens;1;1;1,0
Valley;burmese;khitans;6;2;0,3333333333333333
Valley;burmese;khmer;14;5;0,35714285714285715
Valley;burmese;koreans;10;6;0,6
Valley;burmese;lithuanians;6;3;0,5
Valley;burmese;magyars;10;5;0,5
Valley;burmese;malay;6;4;0,6666666666666666
Valley;burmese;malians;8;3;0,375
Valley;burmese;mayans;10;4;0,4
Valley;burmese;mongols;40;11;0,275
Valley;burmese;persians;13;5;0,38461538461538464
Valley;burmese;poles;16;7;0,4375
Valley;burmese;portuguese;7;5;0,7142857142857143
Valley;burmese;romans;6;2;0,3333333333333333
Valley;burmese;saracens;10;3;0,3
Valley;burmese;sicilians;9;6;0,6666666666666666
Valley;burmese;slavs;4;1;0,25
Valley;burmese;spanish;7;4;0,5714285714285714
Valley;burmese;tatars;10;3;0,3
Valley;burmese;teutons;4;0;0,0
Valley;burmese;turks;7;5;0,7142857142857143
Valley;burmese;vietnamese;17;8;0,47058823529411764
Valley;burmese;vikings;7;3;0,42857142857142855
Valley;burmese;wei;2;0;0,0
Valley;burmese;wu;1;1;1,0
Valley;byzantines;armenians;12;5;0,4166666666666667
Valley;byzantines;aztecs;5;3;0,6
Valley;byzantines;bengalis;15;7;0,4666666666666667
Valley;byzantines;berbers;17;5;0,29411764705882354
Valley;byzantines;bohemians;7;4;0,5714285714285714
Valley;byzantines;britons;12;6;0,5
Valley;byzantines;bulgarians;12;6;0,5
Valley;byzantines;burgundians;13;8;0,6153846153846154
Valley;byzantines;burmese;12;8;0,6666666666666666
Valley;byzantines;byzantines;18;9;0,5
Valley;byzantines;celts;10;5;0,5
Valley;byzantines;chinese;10;5;0,5
Valley;byzantines;cumans;14;8;0,5714285714285714
Valley;byzantines;dravidians;6;4;0,6666666666666666
Valley;byzantines;ethiopians;14;10;0,7142857142857143
Valley;byzantines;franks;14;10;0,7142857142857143
Valley;byzantines;georgians;21;13;0,6190476190476191
Valley;byzantines;goths;10;7;0,7
Valley;byzantines;gurjaras;6;3;0,5
Valley;byzantines;hindustanis;13;10;0,7692307692307693
Valley;byzantines;huns;16;9;0,5625
Valley;byzantines;incas;9;5;0,5555555555555556
Valley;byzantines;italians;12;4;0,3333333333333333
Valley;byzantines;japanese;13;3;0,23076923076923078
Valley;byzantines;jurchens;2;2;1,0
Valley;byzantines;khitans;9;1;0,1111111111111111
Valley;byzantines;khmer;22;14;0,6363636363636364
Valley;byzantines;koreans;9;7;0,7777777777777778
Valley;byzantines;lithuanians;12;6;0,5
Valley;byzantines;magyars;16;11;0,6875
Valley;byzantines;malay;7;4;0,5714285714285714
Valley;byzantines;malians;11;3;0,2727272727272727
Valley;byzantines;mayans;7;5;0,7142857142857143
Valley;byzantines;mongols;71;32;0,4507042253521127
Valley;byzantines;persians;14;7;0,5
Valley;byzantines;poles;6;4;0,6666666666666666
Valley;byzantines;portuguese;10;3;0,3
Valley;byzantines;romans;6;3;0,5
Valley;byzantines;saracens;10;6;0,6
Valley;byzantines;shu;4;2;0,5
Valley;byzantines;sicilians;10;7;0,7
Valley;byzantines;slavs;10;4;0,4
Valley;byzantines;spanish;11;7;0,6363636363636364
Valley;byzantines;tatars;14;6;0,42857142857142855
Valley;byzantines;teutons;13;9;0,6923076923076923
Valley;byzantines;turks;10;7;0,7
Valley;byzantines;vietnamese;11;7;0,6363636363636364
Valley;byzantines;vikings;6;3;0,5
Valley;byzantines;wei;2;1;0,5
Valley;byzantines;wu;4;1;0,25
Valley;celts;armenians;5;4;0,8
Valley;celts;aztecs;10;9;0,9
Valley;celts;bengalis;8;6;0,75
Valley;celts;berbers;7;3;0,42857142857142855
Valley;celts;bohemians;5;2;0,4
Valley;celts;britons;6;2;0,3333333333333333
Valley;celts;bulgarians;8;5;0,625
Valley;celts;burgundians;2;2;1,0
Valley;celts;burmese;9;6;0,6666666666666666
Valley;celts;byzantines;10;5;0,5
Valley;celts;celts;28;14;0,5
Valley;celts;chinese;9;3;0,3333333333333333
Valley;celts;cumans;5;2;0,4
Valley;celts;dravidians;8;6;0,75
Valley;celts;ethiopians;9;9;1,0
Valley;celts;franks;8;4;0,5
Valley;celts;georgians;13;2;0,15384615384615385
Valley;celts;goths;10;2;0,2
Valley;celts;gurjaras;7;3;0,42857142857142855
Valley;celts;hindustanis;16;10;0,625
Valley;celts;huns;10;7;0,7
Valley;celts;incas;4;2;0,5
Valley;celts;italians;6;4;0,6666666666666666
Valley;celts;japanese;10;3;0,3
Valley;celts;jurchens;1;0;0,0
Valley;celts;khitans;10;3;0,3
Valley;celts;khmer;10;6;0,6
Valley;celts;koreans;11;5;0,45454545454545453
Valley;celts;lithuanians;8;3;0,375
Valley;celts;magyars;19;11;0,5789473684210527
Valley;celts;malay;6;3;0,5
Valley;celts;malians;12;7;0,5833333333333334
Valley;celts;mayans;14;8;0,5714285714285714
Valley;celts;mongols;53;24;0,4528301886792453
Valley;celts;persians;9;3;0,3333333333333333
Valley;celts;poles;7;4;0,5714285714285714
Valley;celts;portuguese;3;3;1,0
Valley;celts;romans;5;2;0,4
Valley;celts;saracens;9;4;0,4444444444444444
Valley;celts;shu;5;1;0,2
Valley;celts;sicilians;9;5;0,5555555555555556
Valley;celts;slavs;3;1;0,3333333333333333
Valley;celts;spanish;2;1;0,5
Valley;celts;tatars;11;7;0,6363636363636364
Valley;celts;teutons;9;3;0,3333333333333333
Valley;celts;turks;10;3;0,3
Valley;celts;vietnamese;11;6;0,5454545454545454
Valley;celts;vikings;7;4;0,5714285714285714
Valley;celts;wei;1;0;0,0
Valley;celts;wu;1;1;1,0
Valley;chinese;armenians;10;4;0,4
Valley;chinese;aztecs;7;3;0,42857142857142855
Valley;chinese;bengalis;4;2;0,5
Valley;chinese;berbers;15;7;0,4666666666666667
Valley;chinese;bohemians;9;5;0,5555555555555556
Valley;chinese;britons;4;2;0,5
Valley;chinese;bulgarians;10;5;0,5
Valley;chinese;burgundians;9;5;0,5555555555555556
Valley;chinese;burmese;8;6;0,75
Valley;chinese;byzantines;10;5;0,5
Valley;chinese;celts;9;6;0,6666666666666666
Valley;chinese;chinese;24;12;0,5
Valley;chinese;cumans;12;5;0,4166666666666667
Valley;chinese;dravidians;9;5;0,5555555555555556
Valley;chinese;ethiopians;8;4;0,5
Valley;chinese;franks;11;8;0,7272727272727273
Valley;chinese;georgians;18;12;0,6666666666666666
Valley;chinese;goths;10;4;0,4
Valley;chinese;gurjaras;7;5;0,7142857142857143
Valley;chinese;hindustanis;16;9;0,5625
Valley;chinese;huns;16;11;0,6875
Valley;chinese;incas;8;5;0,625
Valley;chinese;italians;4;2;0,5
Valley;chinese;japanese;13;8;0,6153846153846154
Valley;chinese;khitans;7;2;0,2857142857142857
Valley;chinese;khmer;17;12;0,7058823529411765
Valley;chinese;koreans;14;9;0,6428571428571429
Valley;chinese;lithuanians;9;5;0,5555555555555556
Valley;chinese;magyars;13;7;0,5384615384615384
Valley;chinese;malay;10;4;0,4
Valley;chinese;malians;10;4;0,4
Valley;chinese;mayans;6;2;0,3333333333333333
Valley;chinese;mongols;80;36;0,45
Valley;chinese;persians;9;4;0,4444444444444444
Valley;chinese;poles;13;7;0,5384615384615384
Valley;chinese;portuguese;5;3;0,6
Valley;chinese;romans;1;0;0,0
Valley;chinese;saracens;13;9;0,6923076923076923
Valley;chinese;shu;3;1;0,3333333333333333
Valley;chinese;sicilians;7;3;0,42857142857142855
Valley;chinese;slavs;4;4;1,0
Valley;chinese;spanish;17;10;0,5882352941176471
Valley;chinese;tatars;3;0;0,0
Valley;chinese;teutons;7;2;0,2857142857142857
Valley;chinese;turks;5;3;0,6
Valley;chinese;vietnamese;10;5;0,5
Valley;chinese;vikings;5;2;0,4
Valley;chinese;wei;2;1;0,5
Valley;chinese;wu;4;4;1,0
Valley;cumans;armenians;5;2;0,4
Valley;cumans;aztecs;8;3;0,375
Valley;cumans;bengalis;4;1;0,25
Valley;cumans;berbers;15;7;0,4666666666666667
Valley;cumans;bohemians;11;5;0,45454545454545453
Valley;cumans;britons;7;2;0,2857142857142857
Valley;cumans;bulgarians;5;3;0,6
Valley;cumans;burgundians;8;5;0,625
Valley;cumans;burmese;10;6;0,6
Valley;cumans;byzantines;14;6;0,42857142857142855
Valley;cumans;celts;5;3;0,6
Valley;cumans;chinese;12;7;0,5833333333333334
Valley;cumans;cumans;28;14;0,5
Valley;cumans;dravidians;6;4;0,6666666666666666
Valley;cumans;ethiopians;12;6;0,5
Valley;cumans;franks;16;7;0,4375
Valley;cumans;georgians;19;12;0,631578947368421
Valley;cumans;goths;20;6;0,3
Valley;cumans;gurjaras;11;7;0,6363636363636364
Valley;cumans;hindustanis;24;14;0,5833333333333334
Valley;cumans;huns;13;5;0,38461538461538464
Valley;cumans;incas;7;2;0,2857142857142857
Valley;cumans;italians;8;3;0,375
Valley;cumans;japanese;11;6;0,5454545454545454
Valley;cumans;jurchens;2;1;0,5
Valley;cumans;khitans;7;3;0,42857142857142855
Valley;cumans;khmer;20;12;0,6
Valley;cumans;koreans;11;4;0,36363636363636365
Valley;cumans;lithuanians;13;6;0,46153846153846156
Valley;cumans;magyars;25;18;0,72
Valley;cumans;malay;9;3;0,3333333333333333
Valley;cumans;malians;17;7;0,4117647058823529
Valley;cumans;mayans;13;7;0,5384615384615384
Valley;cumans;mongols;93;39;0,41935483870967744
Valley;cumans;persians;16;6;0,375
Valley;cumans;poles;15;5;0,3333333333333333
Valley;cumans;portuguese;5;3;0,6
Valley;cumans;romans;7;4;0,5714285714285714
Valley;cumans;saracens;14;6;0,42857142857142855
Valley;cumans;shu;2;1;0,5
Valley;cumans;sicilians;14;4;0,2857142857142857
Valley;cumans;slavs;8;1;0,125
Valley;cumans;spanish;8;5;0,625
Valley;cumans;tatars;17;9;0,5294117647058824
Valley;cumans;teutons;8;4;0,5
Valley;cumans;turks;15;10;0,6666666666666666
Valley;cumans;vietnamese;15;7;0,4666666666666667
Valley;cumans;vikings;10;4;0,4
Valley;cumans;wei;1;0;0,0
Valley;cumans;wu;2;2;1,0
Valley;dravidians;armenians;5;1;0,2
Valley;dravidians;aztecs;11;7;0,6363636363636364
Valley;dravidians;bengalis;8;3;0,375
Valley;dravidians;berbers;5;0;0,0
Valley;dravidians;bohemians;3;2;0,6666666666666666
Valley;dravidians;britons;7;3;0,42857142857142855
Valley;dravidians;bulgarians;10;6;0,6
Valley;dravidians;burgundians;2;1;0,5
Valley;dravidians;burmese;6;3;0,5
Valley;dravidians;byzantines;6;2;0,3333333333333333
Valley;dravidians;celts;8;2;0,25
Valley;dravidians;chinese;9;4;0,4444444444444444
Valley;dravidians;cumans;6;2;0,3333333333333333
Valley;dravidians;dravidians;10;5;0,5
Valley;dravidians;ethiopians;9;5;0,5555555555555556
Valley;dravidians;franks;10;1;0,1
Valley;dravidians;georgians;4;2;0,5
Valley;dravidians;goths;17;9;0,5294117647058824
Valley;dravidians;gurjaras;4;2;0,5
Valley;dravidians;hindustanis;10;6;0,6
Valley;dravidians;huns;8;2;0,25
Valley;dravidians;incas;6;4;0,6666666666666666
Valley;dravidians;italians;4;1;0,25
Valley;dravidians;japanese;10;5;0,5
Valley;dravidians;khitans;2;0;0,0
Valley;dravidians;khmer;15;7;0,4666666666666667
Valley;dravidians;koreans;4;1;0,25
Valley;dravidians;lithuanians;9;6;0,6666666666666666
Valley;dravidians;magyars;11;4;0,36363636363636365
Valley;dravidians;malay;9;5;0,5555555555555556
Valley;dravidians;malians;9;3;0,3333333333333333
Valley;dravidians;mayans;4;3;0,75
Valley;dravidians;mongols;46;19;0,41304347826086957
Valley;dravidians;persians;6;1;0,16666666666666666
Valley;dravidians;poles;4;3;0,75
Valley;dravidians;portuguese;6;2;0,3333333333333333
Valley;dravidians;romans;5;2;0,4
Valley;dravidians;saracens;8;4;0,5
Valley;dravidians;shu;1;0;0,0
Valley;dravidians;sicilians;9;2;0,2222222222222222
Valley;dravidians;slavs;6;2;0,3333333333333333
Valley;dravidians;spanish;7;4;0,5714285714285714
Valley;dravidians;tatars;6;4;0,6666666666666666
Valley;dravidians;teutons;10;4;0,4
Valley;dravidians;turks;7;4;0,5714285714285714
Valley;dravidians;vietnamese;10;5;0,5
Valley;dravidians;vikings;10;6;0,6
Valley;dravidians;wu;2;1;0,5
Valley;ethiopians;armenians;11;2;0,18181818181818182
Valley;ethiopians;aztecs;10;4;0,4
Valley;ethiopians;bengalis;10;5;0,5
Valley;ethiopians;berbers;13;5;0,38461538461538464
Valley;ethiopians;bohemians;8;4;0,5
Valley;ethiopians;britons;15;7;0,4666666666666667
Valley;ethiopians;bulgarians;7;5;0,7142857142857143
Valley;ethiopians;burgundians;11;5;0,45454545454545453
Valley;ethiopians;burmese;9;5;0,5555555555555556
Valley;ethiopians;byzantines;14;4;0,2857142857142857
Valley;ethiopians;celts;9;0;0,0
Valley;ethiopians;chinese;8;4;0,5
Valley;ethiopians;cumans;12;6;0,5
Valley;ethiopians;dravidians;9;4;0,4444444444444444
Valley;ethiopians;ethiopians;16;8;0,5
Valley;ethiopians;franks;13;6;0,46153846153846156
Valley;ethiopians;georgians;19;12;0,631578947368421
Valley;ethiopians;goths;29;15;0,5172413793103449
Valley;ethiopians;gurjaras;10;6;0,6
Valley;ethiopians;hindustanis;22;7;0,3181818181818182
Valley;ethiopians;huns;12;5;0,4166666666666667
Valley;ethiopians;incas;14;8;0,5714285714285714
Valley;ethiopians;italians;13;6;0,46153846153846156
Valley;ethiopians;japanese;12;10;0,8333333333333334
Valley;ethiopians;jurchens;5;4;0,8
Valley;ethiopians;khitans;9;3;0,3333333333333333
Valley;ethiopians;khmer;19;9;0,47368421052631576
Valley;ethiopians;koreans;12;4;0,3333333333333333
Valley;ethiopians;lithuanians;16;7;0,4375
Valley;ethiopians;magyars;23;13;0,5652173913043478
Valley;ethiopians;malay;10;5;0,5
Valley;ethiopians;malians;8;4;0,5
Valley;ethiopians;mayans;9;3;0,3333333333333333
Valley;ethiopians;mongols;82;38;0,4634146341463415
Valley;ethiopians;persians;20;9;0,45
Valley;ethiopians;poles;13;7;0,5384615384615384
Valley;ethiopians;portuguese;15;7;0,4666666666666667
Valley;ethiopians;romans;11;6;0,5454545454545454
Valley;ethiopians;saracens;10;6;0,6
Valley;ethiopians;shu;2;1;0,5
Valley;ethiopians;sicilians;13;9;0,6923076923076923
Valley;ethiopians;slavs;17;10;0,5882352941176471
Valley;ethiopians;spanish;9;7;0,7777777777777778
Valley;ethiopians;tatars;18;12;0,6666666666666666
Valley;ethiopians;teutons;13;8;0,6153846153846154
Valley;ethiopians;turks;11;4;0,36363636363636365
Valley;ethiopians;vietnamese;12;5;0,4166666666666667
Valley;ethiopians;vikings;11;6;0,5454545454545454
Valley;ethiopians;wei;1;0;0,0
Valley;ethiopians;wu;4;3;0,75
Valley;franks;armenians;10;9;0,9
Valley;franks;aztecs;19;8;0,42105263157894735
Valley;franks;bengalis;8;4;0,5
Valley;franks;berbers;18;12;0,6666666666666666
Valley;franks;bohemians;8;3;0,375
Valley;franks;britons;9;5;0,5555555555555556
Valley;franks;bulgarians;15;8;0,5333333333333333
Valley;franks;burgundians;8;5;0,625
Valley;franks;burmese;11;5;0,45454545454545453
Valley;franks;byzantines;14;4;0,2857142857142857
Valley;franks;celts;8;4;0,5
Valley;franks;chinese;11;3;0,2727272727272727
Valley;franks;cumans;16;9;0,5625
Valley;franks;dravidians;10;9;0,9
Valley;franks;ethiopians;13;7;0,5384615384615384
Valley;franks;franks;22;11;0,5
Valley;franks;georgians;33;23;0,696969696969697
Valley;franks;goths;20;7;0,35
Valley;franks;gurjaras;11;5;0,45454545454545453
Valley;franks;hindustanis;24;13;0,5416666666666666
Valley;franks;huns;13;8;0,6153846153846154
Valley;franks;incas;9;2;0,2222222222222222
Valley;franks;italians;14;7;0,5
Valley;franks;japanese;19;10;0,5263157894736842
Valley;franks;jurchens;1;1;1,0
Valley;franks;khitans;6;2;0,3333333333333333
Valley;franks;khmer;25;16;0,64
Valley;franks;koreans;11;10;0,9090909090909091
Valley;franks;lithuanians;17;8;0,47058823529411764
Valley;franks;magyars;36;19;0,5277777777777778
Valley;franks;malay;13;5;0,38461538461538464
Valley;franks;malians;12;4;0,3333333333333333
Valley;franks;mayans;14;9;0,6428571428571429
Valley;franks;mongols;124;60;0,4838709677419355
Valley;franks;persians;17;7;0,4117647058823529
Valley;franks;poles;14;8;0,5714285714285714
Valley;franks;portuguese;11;6;0,5454545454545454
Valley;franks;romans;6;1;0,16666666666666666
Valley;franks;saracens;16;8;0,5
Valley;franks;shu;2;1;0,5
Valley;franks;sicilians;14;10;0,7142857142857143
Valley;franks;slavs;11;4;0,36363636363636365
Valley;franks;spanish;12;4;0,3333333333333333
Valley;franks;tatars;7;6;0,8571428571428571
Valley;franks;teutons;10;3;0,3
Valley;franks;turks;18;11;0,6111111111111112
Valley;franks;vietnamese;14;11;0,7857142857142857
Valley;franks;vikings;8;6;0,75
Valley;franks;wei;1;0;0,0
Valley;franks;wu;2;1;0,5
Valley;georgians;armenians;11;7;0,6363636363636364
Valley;georgians;aztecs;13;9;0,6923076923076923
Valley;georgians;bengalis;14;5;0,35714285714285715
Valley;georgians;berbers;14;5;0,35714285714285715
Valley;georgians;bohemians;10;3;0,3
Valley;georgians;britons;9;6;0,6666666666666666
Valley;georgians;bulgarians;14;9;0,6428571428571429
Valley;georgians;burgundians;14;8;0,5714285714285714
Valley;georgians;burmese;10;5;0,5
Valley;georgians;byzantines;21;8;0,38095238095238093
Valley;georgians;celts;13;11;0,8461538461538461
Valley;georgians;chinese;18;6;0,3333333333333333
Valley;georgians;cumans;19;7;0,3684210526315789
Valley;georgians;dravidians;4;2;0,5
Valley;georgians;ethiopians;19;7;0,3684210526315789
Valley;georgians;franks;33;10;0,30303030303030304
Valley;georgians;georgians;44;22;0,5
Valley;georgians;goths;25;11;0,44
Valley;georgians;gurjaras;13;3;0,23076923076923078
Valley;georgians;hindustanis;17;9;0,5294117647058824
Valley;georgians;huns;32;15;0,46875
Valley;georgians;incas;15;7;0,4666666666666667
Valley;georgians;italians;7;5;0,7142857142857143
Valley;georgians;japanese;25;12;0,48
Valley;georgians;jurchens;2;2;1,0
Valley;georgians;khitans;8;2;0,25
Valley;georgians;khmer;32;19;0,59375
Valley;georgians;koreans;10;7;0,7
Valley;georgians;lithuanians;25;9;0,36
Valley;georgians;magyars;47;22;0,46808510638297873
Valley;georgians;malay;9;3;0,3333333333333333
Valley;georgians;malians;21;11;0,5238095238095238
Valley;georgians;mayans;18;3;0,16666666666666666
Valley;georgians;mongols;212;102;0,4811320754716981
Valley;georgians;persians;29;15;0,5172413793103449
Valley;georgians;poles;22;9;0,4090909090909091
Valley;georgians;portuguese;11;5;0,45454545454545453
Valley;georgians;romans;7;2;0,2857142857142857
Valley;georgians;saracens;18;10;0,5555555555555556
Valley;georgians;shu;3;1;0,3333333333333333
Valley;georgians;sicilians;18;11;0,6111111111111112
Valley;georgians;slavs;12;6;0,5
Valley;georgians;spanish;13;5;0,38461538461538464
Valley;georgians;tatars;13;5;0,38461538461538464
Valley;georgians;teutons;12;3;0,25
Valley;georgians;turks;12;5;0,4166666666666667
Valley;georgians;vietnamese;15;12;0,8
Valley;georgians;vikings;15;8;0,5333333333333333
Valley;georgians;wei;4;1;0,25
Valley;georgians;wu;10;5;0,5
Valley;goths;armenians;17;11;0,6470588235294118
Valley;goths;aztecs;11;7;0,6363636363636364
Valley;goths;bengalis;7;6;0,8571428571428571
Valley;goths;berbers;15;9;0,6
Valley;goths;bohemians;7;3;0,42857142857142855
Valley;goths;britons;9;6;0,6666666666666666
Valley;goths;bulgarians;16;6;0,375
Valley;goths;burgundians;11;4;0,36363636363636365
Valley;goths;burmese;13;4;0,3076923076923077
Valley;goths;byzantines;10;3;0,3
Valley;goths;celts;10;8;0,8
Valley;goths;chinese;10;6;0,6
Valley;goths;cumans;20;14;0,7
Valley;goths;dravidians;17;8;0,47058823529411764
Valley;goths;ethiopians;29;14;0,4827586206896552
Valley;goths;franks;20;13;0,65
Valley;goths;georgians;25;14;0,56
Valley;goths;goths;44;22;0,5
Valley;goths;gurjaras;4;2;0,5
Valley;goths;hindustanis;15;9;0,6
Valley;goths;huns;24;14;0,5833333333333334
Valley;goths;incas;13;4;0,3076923076923077
Valley;goths;italians;9;5;0,5555555555555556
Valley;goths;japanese;24;7;0,2916666666666667
Valley;goths;jurchens;7;3;0,42857142857142855
Valley;goths;khitans;24;8;0,3333333333333333
Valley;goths;khmer;21;12;0,5714285714285714
Valley;goths;koreans;7;1;0,14285714285714285
Valley;goths;lithuanians;20;7;0,35
Valley;goths;magyars;35;22;0,6285714285714286
Valley;goths;malay;14;8;0,5714285714285714
Valley;goths;malians;12;5;0,4166666666666667
Valley;goths;mayans;17;11;0,6470588235294118
Valley;goths;mongols;153;65;0,42483660130718953
Valley;goths;persians;23;9;0,391304347826087
Valley;goths;poles;9;6;0,6666666666666666
Valley;goths;portuguese;16;8;0,5
Valley;goths;romans;13;5;0,38461538461538464
Valley;goths;saracens;13;6;0,46153846153846156
Valley;goths;shu;2;1;0,5
Valley;goths;sicilians;13;4;0,3076923076923077
Valley;goths;slavs;14;7;0,5
Valley;goths;spanish;16;9;0,5625
Valley;goths;tatars;17;7;0,4117647058823529
Valley;goths;teutons;11;8;0,7272727272727273
Valley;goths;turks;15;8;0,5333333333333333
Valley;goths;vietnamese;18;8;0,4444444444444444
Valley;goths;vikings;12;1;0,08333333333333333
Valley;goths;wei;2;1;0,5
Valley;goths;wu;6;2;0,3333333333333333
Valley;gurjaras;armenians;4;2;0,5
Valley;gurjaras;aztecs;9;7;0,7777777777777778
Valley;gurjaras;bengalis;11;7;0,6363636363636364
Valley;gurjaras;berbers;9;5;0,5555555555555556
Valley;gurjaras;bohemians;3;1;0,3333333333333333
Valley;gurjaras;britons;9;5;0,5555555555555556
Valley;gurjaras;bulgarians;6;3;0,5
Valley;gurjaras;burgundians;8;3;0,375
Valley;gurjaras;burmese;7;5;0,7142857142857143
Valley;gurjaras;byzantines;6;3;0,5
Valley;gurjaras;celts;7;4;0,5714285714285714
Valley;gurjaras;chinese;7;2;0,2857142857142857
Valley;gurjaras;cumans;11;4;0,36363636363636365
Valley;gurjaras;dravidians;4;2;0,5
Valley;gurjaras;ethiopians;10;4;0,4
Valley;gurjaras;franks;11;6;0,5454545454545454
Valley;gurjaras;georgians;13;10;0,7692307692307693
Valley;gurjaras;goths;4;2;0,5
Valley;gurjaras;gurjaras;14;7;0,5
Valley;gurjaras;hindustanis;14;7;0,5
Valley;gurjaras;huns;14;8;0,5714285714285714
Valley;gurjaras;incas;9;4;0,4444444444444444
Valley;gurjaras;italians;10;7;0,7
Valley;gurjaras;japanese;8;6;0,75
Valley;gurjaras;jurchens;1;1;1,0
Valley;gurjaras;khitans;6;3;0,5
Valley;gurjaras;khmer;11;6;0,5454545454545454
Valley;gurjaras;koreans;10;6;0,6
Valley;gurjaras;lithuanians;10;6;0,6
Valley;gurjaras;magyars;13;9;0,6923076923076923
Valley;gurjaras;malay;13;7;0,5384615384615384
Valley;gurjaras;malians;7;4;0,5714285714285714
Valley;gurjaras;mayans;9;3;0,3333333333333333
Valley;gurjaras;mongols;57;28;0,49122807017543857
Valley;gurjaras;persians;7;0;0,0
Valley;gurjaras;poles;6;2;0,3333333333333333
Valley;gurjaras;portuguese;11;6;0,5454545454545454
Valley;gurjaras;romans;5;3;0,6
Valley;gurjaras;saracens;6;3;0,5
Valley;gurjaras;sicilians;3;2;0,6666666666666666
Valley;gurjaras;slavs;8;2;0,25
Valley;gurjaras;spanish;13;7;0,5384615384615384
Valley;gurjaras;tatars;6;4;0,6666666666666666
Valley;gurjaras;teutons;16;7;0,4375
Valley;gurjaras;turks;4;3;0,75
Valley;gurjaras;vietnamese;11;7;0,6363636363636364
Valley;gurjaras;vikings;4;2;0,5
Valley;gurjaras;wei;1;0;0,0
Valley;gurjaras;wu;1;0;0,0
Valley;hindustanis;armenians;20;11;0,55
Valley;hindustanis;aztecs;8;3;0,375
Valley;hindustanis;bengalis;10;5;0,5
Valley;hindustanis;berbers;20;13;0,65
Valley;hindustanis;bohemians;16;12;0,75
Valley;hindustanis;britons;16;9;0,5625
