Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Arabia;Total matches;492
16/11/2025;17:00 UTC;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;Poxo [Poxo] [Spain] [Spain] [Wei] [Wei];<;ReyO [Vietnamese] [Vietnamese] [Spain] [Spain] [ReyO];(G2) [Watch VOD] [Watch VOD];Wei;Vietnamese;Vietnamese;FALSE;;;;;;;;
12/11/2025;;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;m4rco [M4rco (page does not exist)] [Spain] [Spain] [Khitans] [Khitans];<;12Tirador [Georgians] [Georgians] [Spain] [Spain] [12Tirador];(G2) [Watch VOD] [Watch VOD];Khitans;Georgians;Georgians;FALSE;;;;;;;;
09/11/2025;19:15 UTC;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;ReyO [ReyO] [Spain] [Spain] [Khmer] [Khmer];<;Moneimon [Hindustanis] [Hindustanis] [Spain] [Spain] [Moneimon];(G2) [Watch VOD] [Watch VOD];Khmer;Hindustanis;Hindustanis;FALSE;;;;;;;;
09/11/2025;18:05 UTC;[Age of Empires II];MEGA LAN 2025: Mexico City [MEGA LAN 2025/Mexico City];Arabia [Arabia];1v1;Kingstone [KingstoNe] [Mexico] [Mexico] [Wei] [Wei];>;dogao [Hindustanis] [Hindustanis] [Brazil] [Brazil] [Dogao];(G1) [Watch VOD] [Watch VOD];Wei;Hindustanis;Wei;FALSE;;;;;;;;
09/11/2025;15:40 UTC;[Age of Empires II];MEGA LAN 2025: Buenos Aires [MEGA LAN 2025/Buenos Aires];Arabia [Arabia];1v1;Sebastian [Sebastian] [Uruguay] [Uruguay] [Wei] [Wei];>;Lucho [Portuguese] [Portuguese] [Argentina] [Argentina] [Lucho];(G3) [Watch VOD] [Watch VOD];Wei;Portuguese;Wei;FALSE;;;;;;;;
09/11/2025;01:00 UTC;[Age of Empires II];MEGA LAN 2025: Mexico City [MEGA LAN 2025/Mexico City];Arabia [Arabia];1v1;Combito [Combito] [Mexico] [Mexico] [Vietnamese] [Vietnamese];<;dogao [Hindustanis] [Hindustanis] [Brazil] [Brazil] [Dogao];[Watch VOD] [Watch VOD];Vietnamese;Hindustanis;Hindustanis;FALSE;;;;;;;;
08/11/2025;23:30 UTC;[Age of Empires II];MEGA LAN 2025: Mexico City [MEGA LAN 2025/Mexico City];Arabia [Arabia];1v1;Combito [Combito] [Mexico] [Mexico] [Shu] [Shu];<;LobodeLaNieve [Khitans] [Khitans] [Mexico] [Mexico] [LobodeLaNieve];(G2) [Watch VOD] [Watch VOD];Shu;Khitans;Khitans;FALSE;;;;;;;;
08/11/2025;19:00 UTC;[Age of Empires II];MEGA LAN 2025: Mexico City [MEGA LAN 2025/Mexico City];Arabia [Arabia];1v1;ChossMx [ChossMx (page does not exist)] [Mexico] [Mexico] [Bengalis] [Bengalis];<;LobodeLaNieve [Berbers] [Berbers] [Mexico] [Mexico] [LobodeLaNieve];(G2) [Watch VOD] [Watch VOD];Bengalis;Berbers;Berbers;FALSE;;;;;;;;
03/11/2025;14:00 UTC;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;Poxo [Poxo] [Spain] [Spain] [Chinese] [Chinese];<;Jorge Garcia [Hindustanis] [Hindustanis] [Spain] [Spain] [Jorge Garcia];(G1) [Watch VOD] [Watch VOD];Chinese;Hindustanis;Hindustanis;FALSE;;;;;;;;
02/11/2025;;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;MaSSa_V [MaSSa V (page does not exist)] [Spain] [Spain] [Vietnamese] [Vietnamese];<;Jorge Garcia [Georgians] [Georgians] [Spain] [Spain] [Jorge Garcia];(G3) [Watch VOD] [Watch VOD];Vietnamese;Georgians;Georgians;FALSE;;;;;;;;
01/11/2025;16:00 UTC;[Age of Empires II];Mini Arabia Cup 3 [Mini Arabia Cup/3];Arabia [Arabia];1v1;Vinchester [Vinchester] [Russia] [Russia] [Georgians] [Georgians];>;JorDan_AoE [Vietnamese] [Vietnamese] [Germany] [Germany] [JorDan AoE];(G3) [Watch VOD] [Watch VOD];Georgians;Vietnamese;Georgians;FALSE;;;;;;;;
01/11/2025;16:00 UTC;[Age of Empires II];Mini Arabia Cup 3 [Mini Arabia Cup/3];Arabia [Arabia];1v1;Vinchester [Vinchester] [Russia] [Russia] [Khitans] [Khitans];>;JorDan_AoE [Chinese] [Chinese] [Germany] [Germany] [JorDan AoE];(G2) [Watch VOD] [Watch VOD];Khitans;Chinese;Khitans;FALSE;;;;;;;;
01/11/2025;16:00 UTC;[Age of Empires II];Mini Arabia Cup 3 [Mini Arabia Cup/3];Arabia [Arabia];1v1;Vinchester [Vinchester] [Russia] [Russia] [Portuguese] [Portuguese];>;JorDan_AoE [Khmer] [Khmer] [Germany] [Germany] [JorDan AoE];(G1) [Watch VOD] [Watch VOD];Portuguese;Khmer;Portuguese;FALSE;;;;;;;;
28/10/2025;16:00 UTC;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;Joselu9710 [Joselu9710 (page does not exist)] [Spain] [Spain] [Georgians] [Georgians];>;m4rco [Chinese] [Chinese] [Spain] [Spain] [M4rco (page does not exist)];(G2) [Watch VOD] [Watch VOD];Georgians;Chinese;Georgians;FALSE;;;;;;;;
26/10/2025;19:00 UTC;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;DM_The_Death [DM The Death (page does not exist)] [Spain] [Spain] [Berbers] [Berbers];<;ReyO [Vietnamese] [Vietnamese] [Spain] [Spain] [ReyO];(G2) [Watch VOD] [Watch VOD];Berbers;Vietnamese;Vietnamese;FALSE;;;;;;;;
25/10/2025;11:40 UTC;[Age of Empires II];LingYuan Cup [LingYuan Cup];Arabia [Arabia];1v1;ACCM [ACCM] [Vietnam] [Vietnam] [Khmer] [Khmer];>;Liereyy [Maya] [Maya] [Austria] [Austria] [Liereyy];(G3) [Watch VOD] [Watch VOD];Khmer;Maya;Khmer;FALSE;;;;;;;;
25/10/2025;10:05 UTC;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;Duke Thompson [Duke Thompson (page does not exist)] [Uruguay] [Uruguay] [Vietnamese] [Vietnamese];>;Poxo [Khmer] [Khmer] [Spain] [Spain] [Poxo];(G4) [Watch VOD] [Watch VOD];Vietnamese;Khmer;Vietnamese;FALSE;;;;;;;;
25/10/2025;08:00 UTC;[Age of Empires II];LingYuan Cup [LingYuan Cup];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Vietnamese] [Vietnamese];<;Hera [Khitans] [Khitans] [Canada] [Canada] [Hera];(G1) [Watch VOD] [Watch VOD];Vietnamese;Khitans;Khitans;FALSE;;;;;;;;
24/10/2025;14:45 UTC;[Age of Empires II];LingYuan Cup [LingYuan Cup];Arabia [Arabia];1v1;TheViper [TheViper] [Norway] [Norway] [Shu] [Shu];<;Yo [Berbers] [Berbers] [China] [China] [Yo];(G1) [Watch VOD] [Watch VOD];Shu;Berbers;Berbers;FALSE;;;;;;;;
24/10/2025;04:40 UTC;[Age of Empires II];LingYuan Cup [LingYuan Cup];Arabia [Arabia];1v1;Hearttt [Hearttt] [Peru] [Peru] [Vietnamese] [Vietnamese];<;Sebastian [Portuguese] [Portuguese] [Uruguay] [Uruguay] [Sebastian];(G5) [Watch VOD] [Watch VOD];Vietnamese;Portuguese;Portuguese;FALSE;;;;;;;;
23/10/2025;13:05 UTC;[Age of Empires II];LingYuan Cup [LingYuan Cup];Arabia [Arabia];1v1;Vivi [Vivi] [China] [China] [Byzantines] [Byzantines];<;FreakinAndy [Khmer] [Khmer] [Austria] [Austria] [FreakinAndy];(G3) [Watch VOD] [Watch VOD];Byzantines;Khmer;Khmer;FALSE;;;;;;;;
23/10/2025;11:05 UTC;[Age of Empires II];LingYuan Cup [LingYuan Cup];Arabia [Arabia];1v1;Liereyy [Liereyy] [Austria] [Austria] [Vietnamese] [Vietnamese];>;Hera [Georgians] [Georgians] [Canada] [Canada] [Hera];(G1) [Watch VOD] [Watch VOD];Vietnamese;Georgians;Vietnamese;FALSE;;;;;;;;
23/10/2025;07:00 UTC;[Age of Empires II];LingYuan Cup [LingYuan Cup];Arabia [Arabia];1v1;Nicov [Nicov] [Argentina] [Argentina] [Maya] [Maya];<;Sebastian [Inca] [Inca] [Uruguay] [Uruguay] [Sebastian];(G3) [Watch VOD] [Watch VOD];Maya;Inca;Inca;FALSE;;;;;;;;
23/10/2025;04:45 UTC;[Age of Empires II];LingYuan Cup [LingYuan Cup];Arabia [Arabia];1v1;ACCM [ACCM] [Vietnam] [Vietnam] [Khitans] [Khitans];>;TheViper [Gurjaras] [Gurjaras] [Norway] [Norway] [TheViper];(G5) [Watch VOD] [Watch VOD];Khitans;Gurjaras;Khitans;FALSE;;;;;;;;
19/10/2025;15:00 UTC;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;HyPeRLooX [HyPeRLooX (page does not exist)] [Spain] [Spain] [Sicilians] [Sicilians];<;m4rco [Chinese] [Chinese] [Spain] [Spain] [M4rco (page does not exist)];(G2) [Watch VOD] [Watch VOD];Sicilians;Chinese;Chinese;FALSE;;;;;;;;
16/10/2025;19:00 UTC;[Age of Empires II];Torneo Nacional Español 2025 [Torneo Nacional Español/2025];Arabia [Arabia];1v1;erKamayuk [ErKamayuk (page does not exist)] [Spain] [Spain] [Britons] [Britons];<;Jorge Garcia [Bulgarians] [Bulgarians] [Spain] [Spain] [Jorge Garcia];(G2) [Watch VOD] [Watch VOD];Britons;Bulgarians;Bulgarians;FALSE;;;;;;;;
09/10/2025;16:00 UTC;[Age of Empires II];Torneo Nacional Español 2025: Qualifier [Torneo Nacional Español/2025/Qualifier];Arabia [Arabia];1v1;Rumba [Rumba (page does not exist)] [Spain] [Spain] [Shu] [Shu];>;Odysseo [Vietnamese] [Vietnamese] [Spain] [Spain] [Odysseo (page does not exist)];(G1) [Watch VOD] [Watch VOD];Shu;Vietnamese;Shu;FALSE;;;;;;;;
23/09/2025;15:00 UTC;[Age of Empires II];Midweek Madness September #2 [Midweek Madness/2025/September/2];Arabia [Arabia];1v1;Blve [Blve (page does not exist)] [Taiwan] [Taiwan] [Maya] [Maya];<;ACCM [Khitans] [Khitans] [Vietnam] [Vietnam] [ACCM];(G2) [Watch VOD] [Watch VOD];Maya;Khitans;Khitans;FALSE;;;;;;;;
23/09/2025;14:00 UTC;[Age of Empires II];Midweek Madness September #2 [Midweek Madness/2025/September/2];Arabia [Arabia];1v1;F1Re [F1Re] [Brazil] [Brazil] [Lithuanians] [Lithuanians];<;chart [Shu] [Shu] [Japan] [Japan] [Chart];(G2) [Watch VOD] [Watch VOD];Lithuanians;Shu;Shu;FALSE;;;;;;;;
23/09/2025;01:00 UTC;[Age of Empires II];Argeking Cup VI [Argeking Cup/6];Arabia [Arabia];1v1;Monoz [Monoz] [Argentina] [Argentina] [Khmer] [Khmer];<;deaKer [Hindustanis] [Hindustanis] [Argentina] [Argentina] [DeaKer];(G1) [Watch VOD] [Watch VOD];Khmer;Hindustanis;Hindustanis;FALSE;;;;;;;;
21/09/2025;16:00 UTC;[Age of Empires II];Quintessential Cookout [Quintessential Cookout];Arabia [Arabia];1v1;TheViper [TheViper] [Norway] [Norway] [Gurjaras] [Gurjaras];>;Sebastian [Portuguese] [Portuguese] [Uruguay] [Uruguay] [Sebastian];(G5) [Watch VOD] [Watch VOD];Gurjaras;Portuguese;Gurjaras;FALSE;;;;;;;;
20/09/2025;17:10 UTC;[Age of Empires II];Quintessential Cookout [Quintessential Cookout];Arabia [Arabia];1v1;Sebastian [Sebastian] [Uruguay] [Uruguay] [Maya] [Maya];>;Sora Kuma [Koreans] [Koreans] [Taiwan] [Taiwan] [Sora Kuma];(G1) [Watch VOD] [Watch VOD];Maya;Koreans;Maya;FALSE;;;;;;;;
20/09/2025;14:00 UTC;[Age of Empires II];Quintessential Cookout [Quintessential Cookout];Arabia [Arabia];1v1;TheViper [TheViper] [Norway] [Norway] [Maya] [Maya];>;Yo [Malians] [Malians] [China] [China] [Yo];(G5) [Watch VOD] [Watch VOD];Maya;Malians;Maya;FALSE;;;;;;;;
19/09/2025;20:00 UTC;[Age of Empires II];Quintessential Cookout [Quintessential Cookout];Arabia [Arabia];1v1;Vinchester [Vinchester] [Russia] [Russia] [Inca] [Inca];<;TheViper [Lithuanians] [Lithuanians] [Norway] [Norway] [TheViper];(G1) [Watch VOD] [Watch VOD];Inca;Lithuanians;Lithuanians;FALSE;;;;;;;;
19/09/2025;17:00 UTC;[Age of Empires II];Quintessential Cookout [Quintessential Cookout];Arabia [Arabia];1v1;Barles [Barles] [Poland] [Poland] [Magyars] [Magyars];<;Sora Kuma [Hindustanis] [Hindustanis] [Taiwan] [Taiwan] [Sora Kuma];(G1) [Watch VOD] [Watch VOD];Magyars;Hindustanis;Hindustanis;FALSE;;;;;;;;
18/09/2025;14:00 UTC;[Age of Empires II];Quintessential Cookout [Quintessential Cookout];Arabia [Arabia];1v1;Vivi [Vivi] [China] [China] [Byzantines] [Byzantines];>;Sebastian [Wei] [Wei] [Uruguay] [Uruguay] [Sebastian];(G1) [Watch VOD] [Watch VOD];Byzantines;Wei;Byzantines;FALSE;;;;;;;;
17/09/2025;16:00 UTC;[Age of Empires II];Torneo Nacional Español 2025: Qualifier [Torneo Nacional Español/2025/Qualifier];Arabia [Arabia];1v1;OppositePol [OppositePol (page does not exist)] [Spain] [Spain] [Saracens] [Saracens];<;Maulet [Georgians] [Georgians] [Spain] [Spain] [Maulet (page does not exist)];(G2) [Watch VOD] [Watch VOD];Saracens;Georgians;Georgians;FALSE;;;;;;;;
17/09/2025;13:00 UTC;[Age of Empires II];Quintessential Cookout [Quintessential Cookout];Arabia [Arabia];1v1;Barles [Barles] [Poland] [Poland] [Aztecs] [Aztecs];>;FreakinAndy [Celts] [Celts] [Austria] [Austria] [FreakinAndy];(G2) [Watch VOD] [Watch VOD];Aztecs;Celts;Aztecs;FALSE;;;;;;;;
16/09/2025;15:00 UTC;[Age of Empires II];Quintessential Cookout [Quintessential Cookout];Arabia [Arabia];1v1;MbL [MbL] [Norway] [Norway] [Aztecs] [Aztecs];<;Vinchester [Hindustanis] [Hindustanis] [Russia] [Russia] [Vinchester];(G2) [Watch VOD] [Watch VOD];Aztecs;Hindustanis;Hindustanis;FALSE;;;;;;;;
02/09/2025;21:30 UTC;[Age of Empires II];Argeking Cup VI [Argeking Cup/6];Arabia [Arabia];1v1;Monoz [Monoz] [Argentina] [Argentina] [Jurchens] [Jurchens];>;Pela [Maya] [Maya] [Argentina] [Argentina] [Pela];(G4) [Watch VOD] [Watch VOD];Jurchens;Maya;Jurchens;FALSE;;;;;;;;
02/09/2025;;[Age of Empires II];Argeking Cup VI [Argeking Cup/6];Arabia [Arabia];1v1;deaKer [DeaKer] [Argentina] [Argentina] [Khmer] [Khmer];>;Tatengue [Vietnamese] [Vietnamese] [Argentina] [Argentina] [Tatengue];(G3) [Watch VOD] [Watch VOD];Khmer;Vietnamese;Khmer;FALSE;;;;;;;;
31/08/2025;22:00 UTC;[Age of Empires II];Argeking Cup VI [Argeking Cup/6];Arabia [Arabia];1v1;Nahuel05 [Nahuel05] [Argentina] [Argentina] [Malay] [Malay];<;Prisma09 [Khitans] [Khitans] [Argentina] [Argentina] [Prisma09];(G1) [Watch VOD] [Watch VOD];Malay;Khitans;Khitans;FALSE;;;;;;;;
25/08/2025;22:15 UTC;[Age of Empires II];Argeking Cup VI [Argeking Cup/6];Arabia [Arabia];1v1;Carbo [Carbo] [Argentina] [Argentina] [Ethiopians] [Ethiopians];<;Twigg [Chinese] [Chinese] [Argentina] [Argentina] [Twigg];(G2) [Watch VOD] [Watch VOD];Ethiopians;Chinese;Chinese;FALSE;;;;;;;;
21/08/2025;15:40 UTC;[Age of Empires II];Midweek Madness August #2 [Midweek Madness/2025/August/2];Arabia [Arabia];1v1;Kingstone [KingstoNe] [Mexico] [Mexico] [Koreans] [Koreans];>;StonePleaseAoE [Vikings] [Vikings] [Germany] [Germany] [StonePleaseAoE];(G3) [Watch VOD] [Watch VOD];Koreans;Vikings;Koreans;FALSE;;;;;;;;
21/08/2025;14:05 UTC;[Age of Empires II];Midweek Madness August #2 [Midweek Madness/2025/August/2];Arabia [Arabia];1v1;Thành C? Qu?ng Tr? [Thành C? Qu?ng Tr?] [Vietnam] [Vietnam] [Byzantines] [Byzantines];>;ACCM [Franks] [Franks] [Vietnam] [Vietnam] [ACCM];(G2) [Watch VOD] [Watch VOD];Byzantines;Franks;Byzantines;FALSE;;;;;;;;
20/08/2025;17:45 UTC;[Age of Empires II];Midweek Madness August #2 [Midweek Madness/2025/August/2];Arabia [Arabia];1v1;DracKeN [DracKeN] [Czechia] [Czechia] [Aztecs] [Aztecs];<;StonePleaseAoE [Chinese] [Chinese] [Germany] [Germany] [StonePleaseAoE];(G3) [Watch VOD] [Watch VOD];Aztecs;Chinese;Chinese;FALSE;;;;;;;;
20/08/2025;16:45 UTC;[Age of Empires II];Midweek Madness August #2 [Midweek Madness/2025/August/2];Arabia [Arabia];1v1;Kingstone [KingstoNe] [Mexico] [Mexico] [Aztecs] [Aztecs];>;ciskhan [Japanese] [Japanese] [France] [France] [Ciskhan];(G2) [Watch VOD] [Watch VOD];Aztecs;Japanese;Aztecs;FALSE;;;;;;;;
20/08/2025;16:00 UTC;[Age of Empires II];AoE2 Bogotá DC 2025 [AoE2 Bogotá DC];Arabia [Arabia];1v1;IBreak VII [IBreak VII (page does not exist)] [Colombia] [Colombia] [Koreans] [Koreans];<;OliverAtom [Mongols] [Mongols] [Colombia] [Colombia] [OliverAtom (page does not exist)];(G2) [Watch VOD] [Watch VOD];Koreans;Mongols;Mongols;FALSE;;;;;;;;
20/08/2025;15:25 UTC;[Age of Empires II];Midweek Madness August #2 [Midweek Madness/2025/August/2];Arabia [Arabia];1v1;Thành C? Qu?ng Tr? [Thành C? Qu?ng Tr?] [Vietnam] [Vietnam] [Franks] [Franks];>;classicpro [Celts] [Celts] [Ukraine] [Ukraine] [Classicpro];(G2) [Watch VOD] [Watch VOD];Franks;Celts;Franks;FALSE;;;;;;;;
19/08/2025;16:00 UTC;[Age of Empires II];Midweek Madness August #2 [Midweek Madness/2025/August/2];Arabia [Arabia];1v1;Dimo [Dimo (page does not exist)] [Peru] [Peru] [Maya] [Maya];>;ciskhan [Celts] [Celts] [France] [France] [Ciskhan];(G2) [Watch VOD] [Watch VOD];Maya;Celts;Maya;FALSE;;;;;;;;
19/08/2025;14:35 UTC;[Age of Empires II];Midweek Madness August #2 [Midweek Madness/2025/August/2];Arabia [Arabia];1v1;ThunderboltX [ThunderboltX] [Bulgaria] [Bulgaria] [Huns] [Huns];<;StonePleaseAoE [Persians] [Persians] [Germany] [Germany] [StonePleaseAoE];(G2) [Watch VOD] [Watch VOD];Huns;Persians;Persians;FALSE;;;;;;;;
18/08/2025;17:45 UTC;[Age of Empires II];Midweek Madness August #2 [Midweek Madness/2025/August/2];Arabia [Arabia];1v1;Terz [Terz] [Germany] [Germany] [Teutons] [Teutons];<;Running [Chinese] [Chinese] [Germany] [Germany] [Running];(G2) [Watch VOD] [Watch VOD];Teutons;Chinese;Chinese;FALSE;;;;;;;;
18/08/2025;15:00 UTC;[Age of Empires II];Midweek Madness August #2 [Midweek Madness/2025/August/2];Arabia [Arabia];1v1;DracKeN [DracKeN] [Czechia] [Czechia] [Chinese] [Chinese];<;Mati [Huns] [Huns] [Germany] [Germany] [El Matador];(G2) [Watch VOD] [Watch VOD];Chinese;Huns;Huns;FALSE;;;;;;;;
16/08/2025;16:00 UTC;[Age of Empires II];Vanilla AoE 2 DE Showmatch [DauT vs Hera/7];Arabia [Arabia];1v1;Hera [Hera] [Canada] [Canada] [Huns] [Huns];>;DauT [Aztecs] [Aztecs] [Serbia] [Serbia] [DauT];(G1) [Watch VOD] [Watch VOD];Huns;Aztecs;Huns;FALSE;;;;;;;;
15/08/2025;13:00 UTC;[Age of Empires II];LingYuan Cup: Chinese Mainland Qualifier [LingYuan Cup/Chinese Mainland Qualifier];Arabia [Arabia];1v1;IBUYPOWER [IBUYPOWER] [China] [China] [Wei] [Wei];<;Vivi [Georgians] [Georgians] [China] [China] [Vivi];(G3) [Watch VOD] [Watch VOD];Wei;Georgians;Georgians;FALSE;;;;;;;;
15/08/2025;;[Age of Empires II];AoE2 Bogotá DC 2025 [AoE2 Bogotá DC];Arabia [Arabia];1v1;Zell [Zell (page does not exist)] [Colombia] [Colombia] [Hindustanis] [Hindustanis];<;splattcol [Ethiopians] [Ethiopians] [Colombia] [Colombia] [Splattcol (page does not exist)];(G2) [Watch VOD] [Watch VOD];Hindustanis;Ethiopians;Ethiopians;FALSE;;;;;;;;
13/08/2025;01:00 UTC;[Age of Empires II];Argeking Cup VI [Argeking Cup/6];Arabia [Arabia];1v1;LautaLk [LautaLk (page does not exist)] [Argentina] [Argentina] [Khmer] [Khmer];<;Pela [Mongols] [Mongols] [Argentina] [Argentina] [Pela];(G4) [Watch VOD] [Watch VOD];Khmer;Mongols;Mongols;FALSE;;;;;;;;
12/08/2025;12:00 UTC;[Age of Empires II];LingYuan Cup: Chinese Mainland Qualifier [LingYuan Cup/Chinese Mainland Qualifier];Arabia [Arabia];1v1;DuDuZhu [DuDuZhu] [China] [China] [Burmese] [Burmese];<;XuanLv [Lithuanians] [Lithuanians] [China] [China] [XuanLv (page does not exist)];(G1) [Watch VOD] [Watch VOD];Burmese;Lithuanians;Lithuanians;FALSE;;;;;;;;
10/08/2025;13:00 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #2 [LingYuan Cup/International Qualifier/2];Arabia [Arabia];1v1;Dark [Dark] [Russia] [Russia] [Vietnamese] [Vietnamese];>;FreakinAndy [Khitans] [Khitans] [Austria] [Austria] [FreakinAndy];(G5) [Watch VOD] [Watch VOD];Vietnamese;Khitans;Vietnamese;FALSE;;;;;;;;
09/08/2025;16:30 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #2 [LingYuan Cup/International Qualifier/2];Arabia [Arabia];1v1;DauT [DauT] [Serbia] [Serbia] [Inca] [Inca];<;Dark [Portuguese] [Portuguese] [Russia] [Russia] [Dark];(G5) [Watch VOD] [Watch VOD];Inca;Portuguese;Portuguese;FALSE;;;;;;;;
08/08/2025;16:00 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #2 [LingYuan Cup/International Qualifier/2];Arabia [Arabia];1v1;Valas [Valas] [Finland] [Finland] [Georgians] [Georgians];<;Capoch [Khmer] [Khmer] [Argentina] [Argentina] [Capoch];(G3) [Watch VOD] [Watch VOD];Georgians;Khmer;Khmer;FALSE;;;;;;;;
08/08/2025;13:00 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #2 [LingYuan Cup/International Qualifier/2];Arabia [Arabia];1v1;Monoz [Monoz] [Argentina] [Argentina] [Maya] [Maya];<;Barles [Inca] [Inca] [Poland] [Poland] [Barles];[Watch VOD] [Watch VOD];Maya;Inca;Inca;FALSE;;;;;;;;
08/08/2025;13:00 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #2 [LingYuan Cup/International Qualifier/2];Arabia [Arabia];1v1;F1Re [F1Re] [Brazil] [Brazil] [Persians] [Persians];>;Mihai06 [Romans] [Romans] [Romania] [Romania] [Mihai06];(G3) [Watch VOD] [Watch VOD];Persians;Romans;Persians;FALSE;;;;;;;;
08/08/2025;12:00 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #2 [LingYuan Cup/International Qualifier/2];Arabia [Arabia];1v1;DracKeN [DracKeN] [Czechia] [Czechia] [Huns] [Huns];<;DauT [Mongols] [Mongols] [Serbia] [Serbia] [DauT];(G1) [Watch VOD] [Watch VOD];Huns;Mongols;Mongols;FALSE;;;;;;;;
06/08/2025;17:10 UTC;[Age of Empires II];Hera vs Yo 4 [Hera vs Yo/4];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Malians] [Malians];>;Hera [Persians] [Persians] [Canada] [Canada] [Hera];(G5) [Watch VOD] [Watch VOD];Malians;Persians;Malians;FALSE;;;;;;;;
06/08/2025;17:10 UTC;[Age of Empires II];Hera vs Yo 4 [Hera vs Yo/4];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Georgians] [Georgians];>;Hera [Dravidians] [Dravidians] [Canada] [Canada] [Hera];(G4) [Watch VOD] [Watch VOD];Georgians;Dravidians;Georgians;FALSE;;;;;;;;
06/08/2025;17:10 UTC;[Age of Empires II];Hera vs Yo 4 [Hera vs Yo/4];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Huns] [Huns];<;Hera [Japanese] [Japanese] [Canada] [Canada] [Hera];(G3) [Watch VOD] [Watch VOD];Huns;Japanese;Japanese;FALSE;;;;;;;;
06/08/2025;17:10 UTC;[Age of Empires II];Hera vs Yo 4 [Hera vs Yo/4];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Hindustanis] [Hindustanis];>;Hera [Vietnamese] [Vietnamese] [Canada] [Canada] [Hera];(G2) [Watch VOD] [Watch VOD];Hindustanis;Vietnamese;Hindustanis;FALSE;;;;;;;;
06/08/2025;17:10 UTC;[Age of Empires II];Hera vs Yo 4 [Hera vs Yo/4];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Romans] [Romans];<;Hera [Wei] [Wei] [Canada] [Canada] [Hera];(G1) [Watch VOD] [Watch VOD];Romans;Wei;Wei;FALSE;;;;;;;;
06/08/2025;14:00 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #2 [LingYuan Cup/International Qualifier/2];Arabia [Arabia];1v1;Youpudding [Youpudding] [Taiwan] [Taiwan] [Khmer] [Khmer];<;Sebastian [Vietnamese] [Vietnamese] [Uruguay] [Uruguay] [Sebastian];(G2) [Watch VOD] [Watch VOD];Khmer;Vietnamese;Vietnamese;FALSE;;;;;;;;
05/08/2025;20:00 UTC;[Age of Empires II];Argeking Cup VI [Argeking Cup/6];Arabia [Arabia];1v1;Anakin [Anakin] [Argentina] [Argentina] [Aztecs] [Aztecs];<;Avee [Chinese] [Chinese] [Argentina] [Argentina] [Avee (page does not exist)];(G2) [Watch VOD] [Watch VOD];Aztecs;Chinese;Chinese;FALSE;;;;;;;;
05/08/2025;13:00 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #2 [LingYuan Cup/International Qualifier/2];Arabia [Arabia];1v1;JorDan AoE [JorDan AoE] [Germany] [Germany] [Burgundians] [Burgundians];<;TaToH [Byzantines] [Byzantines] [Spain] [Spain] [TaToH];(G5) [Watch VOD] [Watch VOD];Burgundians;Byzantines;Byzantines;FALSE;;;;;;;;
03/08/2025;14:35 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #1 [LingYuan Cup/International Qualifier/1];Arabia [Arabia];1v1;Sebastian [Sebastian] [Uruguay] [Uruguay] [Tatars] [Tatars];<;ACCM [Khitans] [Khitans] [Vietnam] [Vietnam] [ACCM];(G2) [Watch VOD] [Watch VOD];Tatars;Khitans;Khitans;FALSE;;;;;;;;
